gate_event_id,order_id,depot_id,truck_id,event_type,event_timestamp,tare_weight_kg,gross_weight_kg,rfid_transponder_id,gate_lane
GE-0014003,LO-PS10-02843,nairobi,TRK-0612,GATE_IN,2026-07-22 12:37:03,15955,0,RFID-KBY502U,Tare Scale 2
GE-0014004,LO-PS10-02843,nairobi,TRK-0612,GATE_OUT,2026-07-22 14:21:47,15955,44265,RFID-KBY502U,Gross Weighbridge Platform 1
GE-0014005,LO-PS10-02844,nairobi,TRK-0359,ARRIVAL,2026-07-22 17:38:00,0,0,RFID-KDN473L,Outer Lane 2
GE-0014006,LO-PS10-02844,nairobi,TRK-0359,GATE_IN,2026-07-22 17:46:00,15117,0,RFID-KDN473L,Tare Scale 1
GE-0014007,LO-PS10-02844,nairobi,TRK-0359,GATE_OUT,2026-07-22 18:58:06,15117,41937,RFID-KDN473L,Gross Weighbridge Platform 1
GE-0014008,LO-PS10-02845,nairobi,TRK-0297,ARRIVAL,2026-07-23 10:54:14,0,0,RFID-KCQ470N,Outer Lane 3
GE-0014009,LO-PS10-02845,nairobi,TRK-0297,GATE_IN,2026-07-23 11:01:14,14248,0,RFID-KCQ470N,Tare Scale 1
GE-0014010,LO-PS10-02845,nairobi,TRK-0297,GATE_OUT,2026-07-23 12:35:40,14248,42808,RFID-KCQ470N,Gross Weighbridge Platform 1
GE-0014011,LO-PS28-01389,kisumu,TRK-0651,ARRIVAL,2026-07-23 12:43:12,0,0,RFID-KBT854E,Outer Lane 1
GE-0014012,LO-PS28-01389,kisumu,TRK-0651,GATE_IN,2026-07-23 12:55:12,13576,0,RFID-KBT854E,Tare Scale 1
GE-0014013,LO-PS28-01389,kisumu,TRK-0651,GATE_OUT,2026-07-23 14:17:34,13576,37416,RFID-KBT854E,Gross Weighbridge Platform 1
GE-0014014,LO-PS28-01390,kisumu,TRK-0585,ARRIVAL,2026-07-23 17:12:09,0,0,RFID-KDQ586U,Outer Lane 1
GE-0014015,LO-PS28-01390,kisumu,TRK-0585,GATE_IN,2026-07-23 17:29:09,12963,0,RFID-KDQ586U,Tare Scale 1
GE-0014016,LO-PS28-01390,kisumu,TRK-0585,GATE_OUT,2026-07-23 19:04:14,12963,33823,RFID-KDQ586U,Gross Weighbridge Platform 1
GE-0014017,LO-KOTPS1-02354,mombasa,TRK-0218,ARRIVAL,2026-07-23 11:13:18,0,0,RFID-KDV442R,Outer Lane 1
GE-0014018,LO-KOTPS1-02354,mombasa,TRK-0218,GATE_IN,2026-07-23 11:22:18,13124,0,RFID-KDV442R,Tare Scale 2
GE-0014019,LO-KOTPS1-02354,mombasa,TRK-0218,GATE_OUT,2026-07-23 12:41:12,13124,33984,RFID-KDV442R,Gross Weighbridge Platform 1
GE-0014020,LO-PS10-02846,nairobi,TRK-0166,ARRIVAL,2026-07-23 18:11:45,0,0,RFID-KBH399B,Outer Lane 2
GE-0014021,LO-PS10-02846,nairobi,TRK-0166,GATE_IN,2026-07-23 18:23:45,12482,0,RFID-KBH399B,Tare Scale 2
GE-0014022,LO-PS10-02846,nairobi,TRK-0166,GATE_OUT,2026-07-23 19:33:25,12482,36002,RFID-KBH399B,Gross Weighbridge Platform 2
GE-0014023,LO-KOTPS1-02355,mombasa,TRK-0333,ARRIVAL,2026-07-23 14:56:27,0,0,RFID-KDG219Z,Outer Lane 3
GE-0014024,LO-KOTPS1-02355,mombasa,TRK-0333,GATE_IN,2026-07-23 15:09:27,15340,0,RFID-KDG219Z,Tare Scale 1
GE-0014025,LO-KOTPS1-02355,mombasa,TRK-0333,GATE_OUT,2026-07-23 16:18:15,15340,43650,RFID-KDG219Z,Gross Weighbridge Platform 2
GE-0014026,LO-PS10-02847,nairobi,TRK-0561,ARRIVAL,2026-07-23 14:05:03,0,0,RFID-KDP807S,Outer Lane 2
GE-0014027,LO-PS10-02847,nairobi,TRK-0561,GATE_IN,2026-07-23 14:13:03,15329,0,RFID-KDP807S,Tare Scale 1
GE-0014028,LO-PS10-02847,nairobi,TRK-0561,GATE_OUT,2026-07-23 15:21:21,15329,47249,RFID-KDP807S,Gross Weighbridge Platform 1
GE-0014029,LO-PS10-02848,nairobi,TRK-0559,ARRIVAL,2026-07-23 13:15:57,0,0,RFID-KCG423R,Outer Lane 1
GE-0014030,LO-PS10-02848,nairobi,TRK-0559,GATE_IN,2026-07-23 13:32:57,15913,0,RFID-KCG423R,Tare Scale 1
GE-0014031,LO-PS10-02848,nairobi,TRK-0559,GATE_OUT,2026-07-23 15:20:22,15913,44223,RFID-KCG423R,Gross Weighbridge Platform 1
GE-0014032,LO-PS10-02849,nairobi,TRK-0230,ARRIVAL,2026-07-23 11:03:20,0,0,RFID-KBE919R,Outer Lane 1
GE-0014033,LO-PS10-02849,nairobi,TRK-0230,GATE_IN,2026-07-23 11:15:20,14766,0,RFID-KBE919R,Tare Scale 2
GE-0014034,LO-PS10-02849,nairobi,TRK-0230,GATE_OUT,2026-07-23 12:39:26,14766,40096,RFID-KBE919R,Gross Weighbridge Platform 2
GE-0014035,LO-PS28-01391,kisumu,TRK-0616,ARRIVAL,2026-07-23 13:48:04,0,0,RFID-KCH801J,Outer Lane 3
GE-0014036,LO-PS28-01391,kisumu,TRK-0616,GATE_IN,2026-07-23 14:06:04,12563,0,RFID-KCH801J,Tare Scale 1
GE-0014037,LO-PS28-01391,kisumu,TRK-0616,GATE_OUT,2026-07-23 15:34:56,12563,33423,RFID-KCH801J,Gross Weighbridge Platform 2
GE-0014038,LO-PS27-01541,eldoret,TRK-0115,ARRIVAL,2026-07-23 12:31:58,0,0,RFID-KDL960N,Outer Lane 1
GE-0014039,LO-PS27-01541,eldoret,TRK-0115,GATE_IN,2026-07-23 12:40:58,14403,0,RFID-KDL960N,Tare Scale 2
GE-0014040,LO-PS27-01541,eldoret,TRK-0115,GATE_OUT,2026-07-23 13:58:44,14403,41223,RFID-KDL960N,Gross Weighbridge Platform 2
GE-0014041,LO-KOTPS1-02356,mombasa,TRK-0249,ARRIVAL,2026-07-23 10:19:04,0,0,RFID-KDN128P,Outer Lane 2
GE-0014042,LO-KOTPS1-02356,mombasa,TRK-0249,GATE_IN,2026-07-23 10:27:04,14145,0,RFID-KDN128P,Tare Scale 1
GE-0014043,LO-KOTPS1-02356,mombasa,TRK-0249,GATE_OUT,2026-07-23 12:02:15,14145,39475,RFID-KDN128P,Gross Weighbridge Platform 2
GE-0014044,LO-KOTPS1-02357,mombasa,TRK-0443,ARRIVAL,2026-07-23 12:27:39,0,0,RFID-KDS487Q,Outer Lane 1
GE-0014045,LO-KOTPS1-02357,mombasa,TRK-0443,GATE_IN,2026-07-23 12:42:39,13787,0,RFID-KDS487Q,Tare Scale 2
GE-0014046,LO-KOTPS1-02357,mombasa,TRK-0443,GATE_OUT,2026-07-23 14:18:04,13787,39515,RFID-KDS487Q,Gross Weighbridge Platform 2
GE-0014047,LO-PS27-01542,eldoret,TRK-0027,ARRIVAL,2026-07-23 09:00:05,0,0,RFID-KDV975F,Outer Lane 3
GE-0014048,LO-PS27-01542,eldoret,TRK-0027,GATE_IN,2026-07-23 09:05:05,15255,0,RFID-KDV975F,Tare Scale 2
GE-0014049,LO-PS27-01542,eldoret,TRK-0027,GATE_OUT,2026-07-23 10:26:57,15255,47175,RFID-KDV975F,Gross Weighbridge Platform 2
GE-0014050,LO-PS27-01543,eldoret,TRK-0234,ARRIVAL,2026-07-23 09:16:22,0,0,RFID-KCR756S,Outer Lane 3
GE-0014051,LO-PS27-01543,eldoret,TRK-0234,GATE_IN,2026-07-23 09:20:22,12401,0,RFID-KCR756S,Tare Scale 2
GE-0014052,LO-PS27-01543,eldoret,TRK-0234,GATE_OUT,2026-07-23 10:20:59,12401,33261,RFID-KCR756S,Gross Weighbridge Platform 1
GE-0014053,LO-PS25-01704,nakuru,TRK-0147,ARRIVAL,2026-07-23 11:28:51,0,0,RFID-KBC115B,Outer Lane 1
GE-0014054,LO-PS25-01704,nakuru,TRK-0147,GATE_IN,2026-07-23 11:42:51,14529,0,RFID-KBC115B,Tare Scale 1
GE-0014055,LO-PS25-01704,nakuru,TRK-0147,GATE_OUT,2026-07-23 13:33:25,14529,44769,RFID-KBC115B,Gross Weighbridge Platform 2
GE-0014056,LO-KOTPS1-02358,mombasa,TRK-0196,ARRIVAL,2026-07-23 08:16:14,0,0,RFID-KCS327T,Outer Lane 1
GE-0014057,LO-KOTPS1-02358,mombasa,TRK-0196,GATE_IN,2026-07-23 08:21:14,16482,0,RFID-KCS327T,Tare Scale 1
GE-0014058,LO-KOTPS1-02358,mombasa,TRK-0196,GATE_OUT,2026-07-23 09:32:13,16482,46282,RFID-KCS327T,Gross Weighbridge Platform 1
GE-0014059,LO-PS25-01705,nakuru,TRK-0223,ARRIVAL,2026-07-23 17:17:51,0,0,RFID-KDS302S,Outer Lane 1
GE-0014060,LO-PS25-01705,nakuru,TRK-0223,GATE_IN,2026-07-23 17:30:51,16095,0,RFID-KDS302S,Tare Scale 2
GE-0014061,LO-PS25-01705,nakuru,TRK-0223,GATE_OUT,2026-07-23 19:05:08,16095,49695,RFID-KDS302S,Gross Weighbridge Platform 2
GE-0014062,LO-PS10-02850,nairobi,TRK-0267,ARRIVAL,2026-07-23 12:35:05,0,0,RFID-KCV690Z,Outer Lane 2
GE-0014063,LO-PS10-02850,nairobi,TRK-0267,GATE_IN,2026-07-23 12:42:05,14646,0,RFID-KCV690Z,Tare Scale 2
GE-0014064,LO-PS10-02850,nairobi,TRK-0267,GATE_OUT,2026-07-23 14:14:34,14646,43206,RFID-KCV690Z,Gross Weighbridge Platform 1
GE-0014065,LO-PS10-02851,nairobi,TRK-0035,ARRIVAL,2026-07-23 13:39:54,0,0,RFID-KCA148V,Outer Lane 2
GE-0014066,LO-PS10-02851,nairobi,TRK-0035,GATE_IN,2026-07-23 13:51:54,12790,0,RFID-KCA148V,Tare Scale 1
GE-0014067,LO-PS10-02851,nairobi,TRK-0035,GATE_OUT,2026-07-23 15:20:13,12790,36310,RFID-KCA148V,Gross Weighbridge Platform 1
GE-0014068,LO-PS27-01544,eldoret,TRK-0521,ARRIVAL,2026-07-23 10:38:53,0,0,RFID-KDA883C,Outer Lane 2
GE-0014069,LO-PS27-01544,eldoret,TRK-0521,GATE_IN,2026-07-23 10:42:53,16372,0,RFID-KDA883C,Tare Scale 1
GE-0014070,LO-PS27-01544,eldoret,TRK-0521,GATE_OUT,2026-07-23 12:14:01,16372,49972,RFID-KDA883C,Gross Weighbridge Platform 1
GE-0014071,LO-KOTPS1-02359,mombasa,TRK-0655,ARRIVAL,2026-07-23 16:38:18,0,0,RFID-KDF556C,Outer Lane 2
GE-0014072,LO-KOTPS1-02359,mombasa,TRK-0655,GATE_IN,2026-07-23 16:56:18,14550,0,RFID-KDF556C,Tare Scale 1
GE-0014073,LO-KOTPS1-02359,mombasa,TRK-0655,GATE_OUT,2026-07-23 18:12:56,14550,44790,RFID-KDF556C,Gross Weighbridge Platform 2
GE-0014074,LO-PS10-02852,nairobi,TRK-0039,ARRIVAL,2026-07-23 10:23:31,0,0,RFID-KDM246T,Outer Lane 3
GE-0014075,LO-PS10-02852,nairobi,TRK-0039,GATE_IN,2026-07-23 10:37:31,15614,0,RFID-KDM246T,Tare Scale 2
GE-0014076,LO-PS10-02852,nairobi,TRK-0039,GATE_OUT,2026-07-23 12:02:56,15614,47534,RFID-KDM246T,Gross Weighbridge Platform 1
GE-0014077,LO-KOTPS1-02360,mombasa,TRK-0436,ARRIVAL,2026-07-23 18:22:18,0,0,RFID-KCD711A,Outer Lane 1
GE-0014078,LO-KOTPS1-02360,mombasa,TRK-0436,GATE_IN,2026-07-23 18:26:18,13989,0,RFID-KCD711A,Tare Scale 2
GE-0014079,LO-KOTPS1-02360,mombasa,TRK-0436,GATE_OUT,2026-07-23 19:14:41,13989,13989,RFID-KCD711A,Rejection Exit Lane
GE-0014080,LO-PS10-02853,nairobi,TRK-0615,ARRIVAL,2026-07-23 13:21:52,0,0,RFID-KBW274J,Outer Lane 2
GE-0014081,LO-PS10-02853,nairobi,TRK-0615,GATE_IN,2026-07-23 13:27:52,15977,0,RFID-KBW274J,Tare Scale 2
GE-0014082,LO-PS10-02853,nairobi,TRK-0615,GATE_OUT,2026-07-23 14:53:56,15977,45777,RFID-KBW274J,Gross Weighbridge Platform 1
GE-0014083,LO-PS28-01392,kisumu,TRK-0489,ARRIVAL,2026-07-23 14:22:12,0,0,RFID-KCS923C,Outer Lane 3
GE-0014084,LO-PS28-01392,kisumu,TRK-0489,GATE_IN,2026-07-23 14:33:12,15437,0,RFID-KCS923C,Tare Scale 2
GE-0014085,LO-PS28-01392,kisumu,TRK-0489,GATE_OUT,2026-07-23 15:40:34,15437,43747,RFID-KCS923C,Gross Weighbridge Platform 2
GE-0014086,LO-KOTPS1-02361,mombasa,TRK-0576,ARRIVAL,2026-07-23 10:01:01,0,0,RFID-KBW737U,Outer Lane 3
GE-0014087,LO-KOTPS1-02361,mombasa,TRK-0576,GATE_IN,2026-07-23 10:09:01,12795,0,RFID-KBW737U,Tare Scale 1
GE-0014088,LO-KOTPS1-02361,mombasa,TRK-0576,GATE_OUT,2026-07-23 11:44:26,12795,36315,RFID-KBW737U,Gross Weighbridge Platform 2
GE-0014089,LO-PS25-01706,nakuru,TRK-0480,ARRIVAL,2026-07-23 16:33:10,0,0,RFID-KCG334U,Outer Lane 3
GE-0014090,LO-PS25-01706,nakuru,TRK-0480,GATE_IN,2026-07-23 16:37:10,15837,0,RFID-KCG334U,Tare Scale 1
GE-0014091,LO-PS25-01706,nakuru,TRK-0480,GATE_OUT,2026-07-23 18:24:37,15837,44147,RFID-KCG334U,Gross Weighbridge Platform 2
GE-0014092,LO-PS10-02854,nairobi,TRK-0734,ARRIVAL,2026-07-23 11:48:48,0,0,RFID-KDY334K,Outer Lane 3
GE-0014093,LO-PS10-02854,nairobi,TRK-0734,GATE_IN,2026-07-23 11:58:48,14016,0,RFID-KDY334K,Tare Scale 1
GE-0014094,LO-PS10-02854,nairobi,TRK-0734,GATE_OUT,2026-07-23 13:28:38,14016,39346,RFID-KDY334K,Gross Weighbridge Platform 2
GE-0014095,LO-PS10-02855,nairobi,TRK-0411,ARRIVAL,2026-07-23 10:48:09,0,0,RFID-KCZ175N,Outer Lane 3
GE-0014096,LO-PS10-02855,nairobi,TRK-0411,GATE_IN,2026-07-23 10:53:09,14195,0,RFID-KCZ175N,Tare Scale 1
GE-0014097,LO-PS10-02855,nairobi,TRK-0411,GATE_OUT,2026-07-23 12:29:35,14195,39525,RFID-KCZ175N,Gross Weighbridge Platform 1
GE-0014098,LO-PS27-01545,eldoret,TRK-0342,ARRIVAL,2026-07-23 11:32:58,0,0,RFID-KBY752G,Outer Lane 3
GE-0014099,LO-PS27-01545,eldoret,TRK-0342,GATE_IN,2026-07-23 11:38:58,14746,0,RFID-KBY752G,Tare Scale 2
GE-0014100,LO-PS27-01545,eldoret,TRK-0342,GATE_OUT,2026-07-23 12:55:40,14746,43306,RFID-KBY752G,Gross Weighbridge Platform 1
GE-0014101,LO-PS10-02856,nairobi,TRK-0649,ARRIVAL,2026-07-23 19:55:22,0,0,RFID-KDM233G,Outer Lane 1
GE-0014102,LO-PS10-02856,nairobi,TRK-0649,GATE_IN,2026-07-23 20:07:22,13765,0,RFID-KDM233G,Tare Scale 2
GE-0014103,LO-PS10-02856,nairobi,TRK-0649,GATE_OUT,2026-07-23 21:28:09,13765,40645,RFID-KDM233G,Gross Weighbridge Platform 2
GE-0014104,LO-PS27-01546,eldoret,TRK-0645,ARRIVAL,2026-07-23 09:55:29,0,0,RFID-KCU568W,Outer Lane 1
GE-0014105,LO-PS27-01546,eldoret,TRK-0645,GATE_IN,2026-07-23 10:11:29,14112,0,RFID-KCU568W,Tare Scale 1
GE-0014106,LO-PS27-01546,eldoret,TRK-0645,GATE_OUT,2026-07-23 11:38:12,14112,42672,RFID-KCU568W,Gross Weighbridge Platform 1
GE-0014107,LO-PS10-02857,nairobi,TRK-0713,ARRIVAL,2026-07-23 11:44:32,0,0,RFID-KDH914A,Outer Lane 2
GE-0014108,LO-PS10-02857,nairobi,TRK-0713,GATE_IN,2026-07-23 11:50:32,13984,0,RFID-KDH914A,Tare Scale 1
GE-0014109,LO-PS10-02857,nairobi,TRK-0713,GATE_OUT,2026-07-23 13:11:54,13984,37824,RFID-KDH914A,Gross Weighbridge Platform 2
GE-0014110,LO-PS27-01547,eldoret,TRK-0039,ARRIVAL,2026-07-23 10:04:52,0,0,RFID-KDM246T,Outer Lane 1
GE-0014111,LO-PS27-01547,eldoret,TRK-0039,GATE_IN,2026-07-23 10:13:52,15614,0,RFID-KDM246T,Tare Scale 2
GE-0014112,LO-PS27-01547,eldoret,TRK-0039,GATE_OUT,2026-07-23 11:34:12,15614,47534,RFID-KDM246T,Gross Weighbridge Platform 1
GE-0014113,LO-PS10-02858,nairobi,TRK-0034,ARRIVAL,2026-07-23 08:33:37,0,0,RFID-KDB848P,Outer Lane 1
GE-0014114,LO-PS10-02858,nairobi,TRK-0034,GATE_IN,2026-07-23 08:46:37,13155,0,RFID-KDB848P,Tare Scale 1
GE-0014115,LO-PS10-02858,nairobi,TRK-0034,GATE_OUT,2026-07-23 09:55:23,13155,36675,RFID-KDB848P,Gross Weighbridge Platform 1
GE-0014116,LO-PS10-02859,nairobi,TRK-0396,ARRIVAL,2026-07-23 10:53:29,0,0,RFID-KBK446J,Outer Lane 3
GE-0014117,LO-PS10-02859,nairobi,TRK-0396,GATE_IN,2026-07-23 11:11:29,14779,0,RFID-KBK446J,Tare Scale 1
GE-0014118,LO-PS10-02859,nairobi,TRK-0396,GATE_OUT,2026-07-23 12:39:01,14779,40109,RFID-KBK446J,Gross Weighbridge Platform 2
GE-0014119,LO-PS10-02860,nairobi,TRK-0353,ARRIVAL,2026-07-23 16:14:02,0,0,RFID-KDM873R,Outer Lane 2
GE-0014120,LO-PS10-02860,nairobi,TRK-0353,GATE_IN,2026-07-23 16:25:02,15510,0,RFID-KDM873R,Tare Scale 1
GE-0014121,LO-PS10-02860,nairobi,TRK-0353,GATE_OUT,2026-07-23 17:33:28,15510,47430,RFID-KDM873R,Gross Weighbridge Platform 2
GE-0014122,LO-KOTPS1-02362,mombasa,TRK-0054,ARRIVAL,2026-07-23 15:41:13,0,0,RFID-KBR374N,Outer Lane 1
GE-0014123,LO-KOTPS1-02362,mombasa,TRK-0054,GATE_IN,2026-07-23 15:55:13,14684,0,RFID-KBR374N,Tare Scale 1
GE-0014124,LO-KOTPS1-02362,mombasa,TRK-0054,GATE_OUT,2026-07-23 17:19:31,14684,41504,RFID-KBR374N,Gross Weighbridge Platform 1
GE-0014125,LO-PS10-02861,nairobi,TRK-0717,ARRIVAL,2026-07-23 10:59:50,0,0,RFID-KBK848B,Outer Lane 3
GE-0014126,LO-PS10-02861,nairobi,TRK-0717,GATE_IN,2026-07-23 11:10:50,14208,0,RFID-KBK848B,Tare Scale 2
GE-0014127,LO-PS10-02861,nairobi,TRK-0717,GATE_OUT,2026-07-23 12:30:22,14208,39538,RFID-KBK848B,Gross Weighbridge Platform 1
GE-0014128,LO-PS28-01393,kisumu,TRK-0482,ARRIVAL,2026-07-23 09:48:16,0,0,RFID-KDS285Y,Outer Lane 2
GE-0014129,LO-PS28-01393,kisumu,TRK-0482,GATE_IN,2026-07-23 09:58:16,13675,0,RFID-KDS285Y,Tare Scale 2
GE-0014130,LO-PS28-01393,kisumu,TRK-0482,GATE_OUT,2026-07-23 11:25:25,13675,40555,RFID-KDS285Y,Gross Weighbridge Platform 1
GE-0014131,LO-PS25-01707,nakuru,TRK-0642,ARRIVAL,2026-07-23 17:57:52,0,0,RFID-KCF923Q,Outer Lane 3
GE-0014132,LO-PS25-01707,nakuru,TRK-0642,GATE_IN,2026-07-23 18:04:52,15844,0,RFID-KCF923Q,Tare Scale 2
GE-0014133,LO-PS25-01707,nakuru,TRK-0642,GATE_OUT,2026-07-23 19:32:07,15844,47764,RFID-KCF923Q,Gross Weighbridge Platform 1
GE-0014134,LO-PS10-02862,nairobi,TRK-0046,ARRIVAL,2026-07-23 15:05:26,0,0,RFID-KDK400J,Outer Lane 2
GE-0014135,LO-PS10-02862,nairobi,TRK-0046,GATE_IN,2026-07-23 15:22:26,15701,0,RFID-KDK400J,Tare Scale 2
GE-0014136,LO-PS10-02862,nairobi,TRK-0046,GATE_OUT,2026-07-23 16:35:33,15701,47621,RFID-KDK400J,Gross Weighbridge Platform 1
GE-0014137,LO-PS10-02863,nairobi,TRK-0482,ARRIVAL,2026-07-23 12:26:46,0,0,RFID-KDS285Y,Outer Lane 1
GE-0014138,LO-PS10-02863,nairobi,TRK-0482,GATE_IN,2026-07-23 12:40:46,13675,0,RFID-KDS285Y,Tare Scale 1
GE-0014139,LO-PS10-02863,nairobi,TRK-0482,GATE_OUT,2026-07-23 14:03:14,13675,37515,RFID-KDS285Y,Gross Weighbridge Platform 1
GE-0014140,LO-PS28-01394,kisumu,TRK-0653,ARRIVAL,2026-07-23 16:08:24,0,0,RFID-KDR903H,Outer Lane 2
GE-0014141,LO-PS28-01394,kisumu,TRK-0653,GATE_IN,2026-07-23 16:14:24,14455,0,RFID-KDR903H,Tare Scale 1
GE-0014142,LO-PS28-01394,kisumu,TRK-0653,GATE_OUT,2026-07-23 17:43:55,14455,44695,RFID-KDR903H,Gross Weighbridge Platform 2
GE-0014143,LO-KOTPS1-02363,mombasa,TRK-0002,ARRIVAL,2026-07-23 13:17:53,0,0,RFID-KDD851G,Outer Lane 3
GE-0014144,LO-KOTPS1-02363,mombasa,TRK-0002,GATE_IN,2026-07-23 13:28:53,16391,0,RFID-KDD851G,Tare Scale 1
GE-0014145,LO-KOTPS1-02363,mombasa,TRK-0002,GATE_OUT,2026-07-23 14:43:07,16391,49991,RFID-KDD851G,Gross Weighbridge Platform 1
GE-0014146,LO-PS27-01548,eldoret,TRK-0419,ARRIVAL,2026-07-23 14:25:06,0,0,RFID-KCX297F,Outer Lane 2
GE-0014147,LO-PS27-01548,eldoret,TRK-0419,GATE_IN,2026-07-23 14:38:06,13110,0,RFID-KCX297F,Tare Scale 2
GE-0014148,LO-PS27-01548,eldoret,TRK-0419,GATE_OUT,2026-07-23 15:42:41,13110,36630,RFID-KCX297F,Gross Weighbridge Platform 1
GE-0014149,LO-PS10-02864,nairobi,TRK-0351,ARRIVAL,2026-07-23 12:36:16,0,0,RFID-KDB677N,Outer Lane 3
GE-0014150,LO-PS10-02864,nairobi,TRK-0351,GATE_IN,2026-07-23 12:47:16,14184,0,RFID-KDB677N,Tare Scale 2
GE-0014151,LO-PS10-02864,nairobi,TRK-0351,GATE_OUT,2026-07-23 14:27:23,14184,39514,RFID-KDB677N,Gross Weighbridge Platform 2
GE-0014152,LO-KOTPS1-02364,mombasa,TRK-0506,ARRIVAL,2026-07-23 13:54:07,0,0,RFID-KCC748H,Outer Lane 3
GE-0014153,LO-KOTPS1-02364,mombasa,TRK-0506,GATE_IN,2026-07-23 14:11:07,14042,0,RFID-KCC748H,Tare Scale 2
GE-0014154,LO-KOTPS1-02364,mombasa,TRK-0506,GATE_OUT,2026-07-23 15:19:23,14042,40922,RFID-KCC748H,Gross Weighbridge Platform 2
GE-0014155,LO-PS27-01549,eldoret,TRK-0616,ARRIVAL,2026-07-23 14:43:22,0,0,RFID-KCH801J,Outer Lane 3
GE-0014156,LO-PS27-01549,eldoret,TRK-0616,GATE_IN,2026-07-23 14:55:22,12563,0,RFID-KCH801J,Tare Scale 1
GE-0014157,LO-PS27-01549,eldoret,TRK-0616,GATE_OUT,2026-07-23 15:54:00,12563,36083,RFID-KCH801J,Gross Weighbridge Platform 2
GE-0014158,LO-PS27-01550,eldoret,TRK-0443,ARRIVAL,2026-07-23 11:35:12,0,0,RFID-KDS487Q,Outer Lane 2
GE-0014159,LO-PS27-01550,eldoret,TRK-0443,GATE_IN,2026-07-23 11:53:12,13787,0,RFID-KDS487Q,Tare Scale 2
GE-0014160,LO-PS27-01550,eldoret,TRK-0443,GATE_OUT,2026-07-23 13:20:44,13787,40667,RFID-KDS487Q,Gross Weighbridge Platform 2
GE-0014161,LO-PS10-02866,nairobi,TRK-0189,ARRIVAL,2026-07-23 15:20:56,0,0,RFID-KBN935M,Outer Lane 3
GE-0014162,LO-PS10-02866,nairobi,TRK-0189,GATE_IN,2026-07-23 15:29:56,15089,0,RFID-KBN935M,Tare Scale 1
GE-0014163,LO-PS10-02866,nairobi,TRK-0189,GATE_OUT,2026-07-23 16:51:45,15089,41909,RFID-KBN935M,Gross Weighbridge Platform 1
GE-0014164,LO-PS28-01395,kisumu,TRK-0540,ARRIVAL,2026-07-23 12:57:44,0,0,RFID-KCT997T,Outer Lane 3
GE-0014165,LO-PS28-01395,kisumu,TRK-0540,GATE_IN,2026-07-23 13:01:44,16376,0,RFID-KCT997T,Tare Scale 2
GE-0014166,LO-PS28-01395,kisumu,TRK-0540,GATE_OUT,2026-07-23 14:44:54,16376,46176,RFID-KCT997T,Gross Weighbridge Platform 2
GE-0014167,LO-PS10-02867,nairobi,TRK-0500,ARRIVAL,2026-07-23 10:21:12,0,0,RFID-KDP722M,Outer Lane 2
GE-0014168,LO-PS10-02867,nairobi,TRK-0500,GATE_IN,2026-07-23 10:29:12,15807,0,RFID-KDP722M,Tare Scale 2
GE-0014169,LO-PS10-02867,nairobi,TRK-0500,GATE_OUT,2026-07-23 12:08:53,15807,49407,RFID-KDP722M,Gross Weighbridge Platform 1
GE-0014170,LO-KOTPS1-02365,mombasa,TRK-0100,ARRIVAL,2026-07-23 11:24:39,0,0,RFID-KCE999F,Outer Lane 2
GE-0014171,LO-KOTPS1-02365,mombasa,TRK-0100,GATE_IN,2026-07-23 11:29:39,14770,0,RFID-KCE999F,Tare Scale 2
GE-0014172,LO-KOTPS1-02365,mombasa,TRK-0100,GATE_OUT,2026-07-23 12:48:32,14770,40100,RFID-KCE999F,Gross Weighbridge Platform 1
GE-0014173,LO-PS25-01708,nakuru,TRK-0453,ARRIVAL,2026-07-23 13:27:01,0,0,RFID-KCY874A,Outer Lane 3
GE-0014174,LO-PS25-01708,nakuru,TRK-0453,GATE_IN,2026-07-23 13:38:01,14407,0,RFID-KCY874A,Tare Scale 1
GE-0014175,LO-PS25-01708,nakuru,TRK-0453,GATE_OUT,2026-07-23 15:17:54,14407,44647,RFID-KCY874A,Gross Weighbridge Platform 1
GE-0014176,LO-KOTPS1-02366,mombasa,TRK-0669,ARRIVAL,2026-07-23 09:48:24,0,0,RFID-KCY908G,Outer Lane 3
GE-0014177,LO-KOTPS1-02366,mombasa,TRK-0669,GATE_IN,2026-07-23 09:54:24,13672,0,RFID-KCY908G,Tare Scale 2
GE-0014178,LO-KOTPS1-02366,mombasa,TRK-0669,GATE_OUT,2026-07-23 11:24:18,13672,40552,RFID-KCY908G,Gross Weighbridge Platform 2
GE-0014179,LO-PS28-01396,kisumu,TRK-0011,ARRIVAL,2026-07-23 08:30:51,0,0,RFID-KCT612V,Outer Lane 1
GE-0014180,LO-PS28-01396,kisumu,TRK-0011,GATE_IN,2026-07-23 08:47:51,16092,0,RFID-KCT612V,Tare Scale 2
GE-0014181,LO-PS28-01396,kisumu,TRK-0011,GATE_OUT,2026-07-23 10:01:36,16092,49692,RFID-KCT612V,Gross Weighbridge Platform 1
GE-0014182,LO-PS28-01397,kisumu,TRK-0429,ARRIVAL,2026-07-23 07:13:52,0,0,RFID-KBL948D,Outer Lane 1
GE-0014183,LO-PS28-01397,kisumu,TRK-0429,GATE_IN,2026-07-23 07:23:52,13775,0,RFID-KBL948D,Tare Scale 1
GE-0014184,LO-PS28-01397,kisumu,TRK-0429,GATE_OUT,2026-07-23 08:37:02,13775,37615,RFID-KBL948D,Gross Weighbridge Platform 2
