loading_event_id,order_id,depot_id,loading_position_id,loading_start,loading_end,planned_quantity_litres,actual_quantity_litres,loading_duration_minutes,avg_flow_rate_lpm,dual_arm_used,loading_status,exception_reason
LDG-005168,LO-KOTPS1-02506,mombasa,MBA-P01,2026-07-29 14:03:26,2026-07-29 14:30:59,38000,38000,27.54,2227,True,COMPLETED,
LDG-005169,LO-PS27-01626,eldoret,ELD-P02,2026-07-29 11:08:23,2026-07-29 11:41:40,34000,34000,33.29,1595,False,COMPLETED,
LDG-005170,LO-PS10-03103,nairobi,NBO-P01,2026-07-29 15:55:08,2026-07-29 16:17:42,32000,32000,22.56,2227,True,COMPLETED,
LDG-005171,LO-PS10-03104,nairobi,NBO-P08,2026-07-29 15:00:45,2026-07-29 15:37:19,40000,40000,36.56,1526,False,COMPLETED,
LDG-005172,LO-PS27-01627,eldoret,ELD-P01,2026-07-29 09:18:38,2026-07-29 09:44:51,38000,38000,26.22,2227,True,COMPLETED,
LDG-005173,LO-PS10-03105,nairobi,NBO-P07,2026-07-29 15:42:20,2026-07-29 16:14:56,38000,38000,32.6,1607,False,COMPLETED,
LDG-005174,LO-PS10-03107,nairobi,NBO-P04,2026-07-29 11:05:09,2026-07-29 11:32:25,32000,32000,27.27,1546,False,COMPLETED,
LDG-005175,LO-PS28-01446,kisumu,KSM-P01,2026-07-29 17:55:56,2026-07-29 18:33:00,40000,40000,37.07,1544,False,COMPLETED,
LDG-005176,LO-PS28-01447,kisumu,KSM-P04,2026-07-29 10:43:05,2026-07-29 11:10:06,34000,34000,27.01,1688,False,COMPLETED,
LDG-005177,LO-KOTPS1-02507,mombasa,MBA-P02,2026-07-29 13:11:36,2026-07-29 13:34:18,34000,34000,22.7,2227,True,COMPLETED,
LDG-005178,LO-PS10-03108,nairobi,NBO-P01,2026-07-29 14:50:47,2026-07-29 15:20:10,32000,32000,29.38,1593,False,COMPLETED,
LDG-005179,LO-PS10-03109,nairobi,NBO-P05,2026-07-29 10:17:20,2026-07-29 10:45:56,28000,28000,28.6,1623,False,COMPLETED,
LDG-005180,LO-KOTPS1-02509,mombasa,MBA-P03,2026-07-29 07:42:58,2026-07-29 08:07:50,28000,28000,24.86,1535,False,COMPLETED,
LDG-005181,LO-PS27-01628,eldoret,ELD-P03,2026-07-29 18:12:00,2026-07-29 18:43:11,36000,36000,31.18,1529,False,COMPLETED,
LDG-005182,LO-KOTPS1-02510,mombasa,MBA-P01,2026-07-29 12:03:51,2026-07-29 12:29:37,38000,38000,25.77,2227,True,COMPLETED,
LDG-005183,LO-PS10-03110,nairobi,NBO-P01,2026-07-29 14:22:43,2026-07-29 14:52:25,32000,32000,29.69,1665,False,COMPLETED,
LDG-005184,LO-KOTPS1-02511,mombasa,MBA-P01,2026-07-29 17:06:33,2026-07-29 17:28:41,34000,34000,22.14,2227,True,COMPLETED,
LDG-005185,LO-PS25-01785,nakuru,NKR-P04,2026-07-29 10:52:38,2026-07-29 11:15:00,32000,32000,22.37,2227,True,COMPLETED,
LDG-005186,LO-PS10-03111,nairobi,NBO-P08,2026-07-29 15:24:22,2026-07-29 15:55:05,38000,38000,30.71,1545,False,COMPLETED,
LDG-005187,LO-KOTPS1-02512,mombasa,MBA-P01,2026-07-29 12:12:41,2026-07-29 12:37:30,40000,40000,24.81,2227,True,COMPLETED,
LDG-005188,LO-PS10-03112,nairobi,NBO-P05,2026-07-29 11:02:01,2026-07-29 11:31:01,36000,36000,29.01,1641,False,COMPLETED,
LDG-005189,LO-KOTPS1-02513,mombasa,MBA-P08,2026-07-29 10:25:56,2026-07-29 10:57:43,34000,34000,31.78,1391,False,COMPLETED,
LDG-005190,LO-PS27-01629,eldoret,ELD-P03,2026-07-29 19:25:02,2026-07-29 19:50:19,32000,32000,25.28,2227,True,COMPLETED,
LDG-005191,LO-PS25-01786,nakuru,NKR-P03,2026-07-29 18:47:11,2026-07-29 19:11:30,28000,28000,24.32,1711,False,COMPLETED,
LDG-005192,LO-PS10-03113,nairobi,NBO-P02,2026-07-29 19:20:19,2026-07-29 19:46:13,32000,32000,25.9,2227,True,COMPLETED,
LDG-005193,LO-PS10-03114,nairobi,NBO-P01,2026-07-29 09:20:08,2026-07-29 09:42:29,36000,36000,22.36,2227,True,COMPLETED,
LDG-005194,LO-PS25-01787,nakuru,NKR-P02,2026-07-29 19:12:17,2026-07-29 19:46:34,38000,38000,34.28,1621,False,COMPLETED,
LDG-005195,LO-PS27-01630,eldoret,ELD-P02,2026-07-29 12:18:13,2026-07-29 12:46:56,32000,32000,28.73,1639,False,COMPLETED,
LDG-005196,LO-KOTPS1-02515,mombasa,MBA-P02,2026-07-29 11:44:49,2026-07-29 12:06:50,34000,34000,22.02,2227,True,COMPLETED,
LDG-005197,LO-PS10-03115,nairobi,NBO-P07,2026-07-29 14:18:29,2026-07-29 14:43:20,28000,28000,24.86,1637,False,COMPLETED,
LDG-005198,LO-PS10-03116,nairobi,NBO-P08,2026-07-29 14:07:45,2026-07-29 14:38:38,32000,32000,30.88,1619,False,COMPLETED,
LDG-005199,LO-PS10-03117,nairobi,NBO-P03,2026-07-29 17:59:23,2026-07-29 18:23:33,38000,38000,24.17,2227,True,COMPLETED,
LDG-005200,LO-PS25-01788,nakuru,NKR-P04,2026-07-29 12:28:01,2026-07-29 12:51:50,38000,38000,23.81,2227,True,COMPLETED,
LDG-005201,LO-PS10-03119,nairobi,NBO-P01,2026-07-29 10:10:21,2026-07-29 10:36:23,36000,36000,26.05,2227,True,COMPLETED,
LDG-005202,LO-PS25-01789,nakuru,NKR-P02,2026-07-29 16:13:24,2026-07-29 16:40:21,34000,34000,26.96,1642,False,COMPLETED,
LDG-005203,LO-PS10-03121,nairobi,NBO-P01,2026-07-29 16:32:49,2026-07-29 16:59:57,34000,34000,27.14,2227,True,COMPLETED,
LDG-005204,LO-PS10-03122,nairobi,NBO-P06,2026-07-29 11:22:09,2026-07-29 11:54:03,40000,40000,31.91,1690,False,COMPLETED,
LDG-005205,LO-KOTPS1-02517,mombasa,MBA-P02,2026-07-29 12:05:36,2026-07-29 12:29:59,38000,38000,24.39,2227,True,COMPLETED,
LDG-005206,LO-PS10-03123,nairobi,NBO-P08,2026-07-29 16:26:20,2026-07-29 16:57:39,32000,32000,31.33,1631,False,COMPLETED,
LDG-005207,LO-PS10-03124,nairobi,NBO-P05,2026-07-29 14:06:35,2026-07-29 14:31:00,34000,34000,24.42,2160,True,COMPLETED,
LDG-005208,LO-PS28-01448,kisumu,KSM-P04,2026-07-29 14:01:07,2026-07-29 14:32:47,34000,34000,31.67,1701,False,COMPLETED,
LDG-005209,LO-PS10-03125,nairobi,NBO-P02,2026-07-29 19:06:12,2026-07-29 19:30:51,28000,28000,24.65,1701,False,COMPLETED,
LDG-005210,LO-PS10-03126,nairobi,NBO-P07,2026-07-29 11:49:54,2026-07-29 12:24:03,34000,34000,34.15,1520,False,COMPLETED,
LDG-005211,LO-PS10-03127,nairobi,NBO-P06,2026-07-29 08:54:27,2026-07-29 09:20:26,28000,28000,25.97,1705,False,COMPLETED,
LDG-005212,LO-PS25-01790,nakuru,NKR-P03,2026-07-29 18:20:16,2026-07-29 18:52:20,40000,40000,32.07,1543,False,COMPLETED,
LDG-005213,LO-PS27-01631,eldoret,ELD-P04,2026-07-29 11:23:52,2026-07-29 11:51:39,38000,38000,27.78,2227,True,COMPLETED,
LDG-005214,LO-PS10-03128,nairobi,NBO-P07,2026-07-29 12:31:19,2026-07-29 13:08:31,40000,40000,37.19,1579,False,COMPLETED,
LDG-005215,LO-PS10-03129,nairobi,NBO-P06,2026-07-29 18:02:54,2026-07-29 18:32:40,36000,36000,29.76,1707,False,COMPLETED,
LDG-005216,LO-KOTPS1-02518,mombasa,MBA-P03,2026-07-29 12:07:18,2026-07-29 12:39:45,40000,40000,32.45,1688,False,COMPLETED,
LDG-005217,LO-PS25-01791,nakuru,NKR-P04,2026-07-29 12:09:26,2026-07-29 12:46:51,40000,40000,37.41,1538,False,COMPLETED,
LDG-005218,LO-KOTPS1-02519,mombasa,MBA-P01,2026-07-29 11:32:49,2026-07-29 12:00:15,28000,28000,27.44,1563,False,COMPLETED,
LDG-005219,LO-KOTPS1-02520,mombasa,MBA-P01,2026-07-29 17:47:26,2026-07-29 18:10:18,32000,32000,22.87,2227,True,COMPLETED,
LDG-005220,LO-PS10-03131,nairobi,NBO-P07,2026-07-29 11:27:36,2026-07-29 12:00:47,38000,38000,33.17,1588,False,COMPLETED,
LDG-005221,LO-PS28-01449,kisumu,KSM-P03,2026-07-29 11:11:18,2026-07-29 11:40:21,34000,34000,29.06,1603,False,COMPLETED,
LDG-005222,LO-PS10-03132,nairobi,NBO-P01,2026-07-29 12:46:41,2026-07-29 13:16:31,40000,40000,29.84,2227,True,COMPLETED,
LDG-005223,LO-PS25-01792,nakuru,NKR-P04,2026-07-29 10:51:29,2026-07-29 11:16:28,40000,40000,24.98,2227,True,COMPLETED,
LDG-005224,LO-PS10-03133,nairobi,NBO-P08,2026-07-29 11:45:36,2026-07-29 12:13:53,34000,34000,28.28,1602,False,COMPLETED,
LDG-005225,LO-PS25-01793,nakuru,NKR-P04,2026-07-29 15:41:47,2026-07-29 16:09:13,36000,36000,27.43,2227,True,COMPLETED,
LDG-005226,LO-KOTPS1-02521,mombasa,MBA-P10,2026-07-29 12:26:08,2026-07-29 12:57:40,36000,36000,31.53,1437,False,COMPLETED,
LDG-005227,LO-KOTPS1-02522,mombasa,MBA-P10,2026-07-29 13:01:08,2026-07-29 13:36:45,36000,36000,35.62,1394,False,COMPLETED,
LDG-005228,LO-PS10-03134,nairobi,NBO-P07,2026-07-29 12:08:21,2026-07-29 12:39:32,36000,36000,31.18,1662,False,COMPLETED,
LDG-005229,LO-PS28-01450,kisumu,KSM-P04,2026-07-29 16:59:22,2026-07-29 17:31:24,36000,36000,32.03,1622,False,COMPLETED,
LDG-005230,LO-PS10-03135,nairobi,NBO-P03,2026-07-29 13:29:38,2026-07-29 13:56:36,36000,36000,26.97,2227,True,COMPLETED,
LDG-005231,LO-PS28-01451,kisumu,KSM-P02,2026-07-29 09:31:36,2026-07-29 09:56:28,28000,28000,24.87,1556,False,COMPLETED,
LDG-005232,LO-PS10-03136,nairobi,NBO-P08,2026-07-29 12:26:52,2026-07-29 13:03:39,40000,40000,36.79,1571,False,COMPLETED,
LDG-005233,LO-PS10-03137,nairobi,NBO-P08,2026-07-29 10:16:55,2026-07-29 10:47:00,32000,32000,30.08,1592,False,COMPLETED,
LDG-005234,LO-PS10-03138,nairobi,NBO-P08,2026-07-29 16:17:24,2026-07-29 16:47:58,38000,38000,30.56,1676,False,COMPLETED,
LDG-005235,LO-PS10-03139,nairobi,NBO-P04,2026-07-29 12:33:43,2026-07-29 13:07:54,40000,40000,34.19,1606,False,COMPLETED,
LDG-005236,LO-PS10-03140,nairobi,NBO-P08,2026-07-29 13:51:56,2026-07-29 14:24:27,36000,36000,32.51,1574,False,COMPLETED,
LDG-005237,LO-PS10-03141,nairobi,NBO-P04,2026-07-29 15:55:18,2026-07-29 16:18:40,34000,34000,23.37,2227,True,COMPLETED,
LDG-005238,LO-PS10-03142,nairobi,NBO-P07,2026-07-29 15:09:14,2026-07-29 15:41:36,40000,40000,32.37,1727,False,COMPLETED,
LDG-005239,LO-PS10-03143,nairobi,NBO-P08,2026-07-29 11:47:16,2026-07-29 12:13:14,28000,28000,25.97,1539,False,COMPLETED,
LDG-005240,LO-PS10-03144,nairobi,NBO-P03,2026-07-29 10:26:12,2026-07-29 10:50:19,28000,28000,24.13,1599,False,COMPLETED,
LDG-005241,LO-PS28-01452,kisumu,KSM-P02,2026-07-29 09:18:21,2026-07-29 09:39:14,32000,32000,20.89,2227,True,COMPLETED,
LDG-005242,LO-KOTPS1-02523,mombasa,MBA-P06,2026-07-29 12:11:23,2026-07-29 12:37:33,38000,38000,26.17,2227,True,COMPLETED,
LDG-005243,LO-PS10-03145,nairobi,NBO-P03,2026-07-29 11:45:57,2026-07-29 12:12:47,38000,38000,26.82,2227,True,COMPLETED,
LDG-005244,LO-PS10-03146,nairobi,NBO-P08,2026-07-29 09:15:59,2026-07-29 09:47:29,34000,34000,31.49,1624,False,COMPLETED,
LDG-005245,LO-PS10-03147,nairobi,NBO-P07,2026-07-29 12:21:15,2026-07-29 12:53:15,38000,38000,32.0,1671,False,COMPLETED,
LDG-005246,LO-KOTPS1-02524,mombasa,MBA-P01,2026-07-29 11:14:11,2026-07-29 11:41:27,40000,40000,27.25,2227,True,COMPLETED,
LDG-005247,LO-KOTPS1-02525,mombasa,MBA-P08,2026-07-29 17:37:00,2026-07-29 18:07:12,32000,32000,30.19,1546,False,COMPLETED,
LDG-005248,LO-PS10-03148,nairobi,NBO-P03,2026-07-29 16:10:57,2026-07-29 16:39:48,38000,38000,28.85,2227,True,COMPLETED,
LDG-005249,LO-PS27-01632,eldoret,ELD-P04,2026-07-29 11:08:06,2026-07-29 11:33:27,40000,40000,25.34,2227,True,COMPLETED,
LDG-005250,LO-PS25-01794,nakuru,NKR-P01,2026-07-29 11:21:02,2026-07-29 11:47:18,32000,32000,26.27,2160,True,COMPLETED,
LDG-005251,LO-PS25-01795,nakuru,NKR-P03,2026-07-29 11:44:28,2026-07-29 12:12:36,34000,34000,28.13,1625,False,COMPLETED,
LDG-005252,LO-KOTPS1-02526,mombasa,MBA-P10,2026-07-29 15:01:41,2026-07-29 15:33:05,32000,32000,31.4,1521,False,COMPLETED,
LDG-005253,LO-PS10-03149,nairobi,NBO-P03,2026-07-29 11:07:37,2026-07-29 11:34:03,34000,34000,26.42,2227,True,COMPLETED,
LDG-005254,LO-PS10-03150,nairobi,NBO-P01,2026-07-29 11:00:46,2026-07-29 11:28:40,36000,36000,27.9,2227,True,COMPLETED,
LDG-005255,LO-PS27-01633,eldoret,ELD-P03,2026-07-29 10:44:53,2026-07-29 11:08:50,32000,32000,23.95,2227,True,COMPLETED,
LDG-005256,LO-PS27-01634,eldoret,ELD-P01,2026-07-29 14:47:45,2026-07-29 15:11:28,38000,38000,23.72,2227,True,COMPLETED,
LDG-005257,LO-KOTPS1-02527,mombasa,MBA-P06,2026-07-29 14:54:13,2026-07-29 15:24:34,32000,32000,30.34,1530,False,COMPLETED,
LDG-005258,LO-KOTPS1-02528,mombasa,MBA-P02,2026-07-29 16:30:57,2026-07-29 16:57:28,36000,36000,26.51,2227,True,COMPLETED,
LDG-005259,LO-PS25-01796,nakuru,NKR-P01,2026-07-29 19:39:11,2026-07-29 20:09:39,36000,36000,30.47,1567,False,COMPLETED,
LDG-005260,LO-PS10-03151,nairobi,NBO-P05,2026-07-29 14:51:52,2026-07-29 15:16:34,28000,28000,24.7,1572,False,COMPLETED,
LDG-005261,LO-KOTPS1-02529,mombasa,MBA-P10,2026-07-29 11:07:26,2026-07-29 11:37:43,34000,34000,30.27,1570,False,COMPLETED,
LDG-005262,LO-PS25-01797,nakuru,NKR-P02,2026-07-29 17:33:07,2026-07-29 18:01:11,28000,28000,28.07,1619,False,COMPLETED,
LDG-005263,LO-PS10-03152,nairobi,NBO-P02,2026-07-29 14:52:22,2026-07-29 15:17:05,40000,40000,24.71,2227,True,COMPLETED,
LDG-005264,LO-KOTPS1-02530,mombasa,MBA-P05,2026-07-29 14:15:13,2026-07-29 14:42:39,38000,38000,27.43,2227,True,COMPLETED,
LDG-005265,LO-PS10-03153,nairobi,NBO-P02,2026-07-29 09:22:28,2026-07-29 09:50:37,38000,38000,28.15,2227,True,COMPLETED,
LDG-005266,LO-KOTPS1-02531,mombasa,MBA-P01,2026-07-29 17:06:02,2026-07-29 17:31:34,40000,40000,25.53,2227,True,COMPLETED,
LDG-005267,LO-PS10-03154,nairobi,NBO-P08,2026-07-29 18:56:18,2026-07-29 19:28:07,40000,40000,31.82,1614,False,COMPLETED,
LDG-005268,LO-PS27-01635,eldoret,ELD-P02,2026-07-29 14:23:29,2026-07-29 14:52:50,28000,28000,29.35,1548,False,COMPLETED,
LDG-005269,LO-PS10-03155,nairobi,NBO-P01,2026-07-29 15:36:41,2026-07-29 16:04:18,38000,38000,27.62,2227,True,COMPLETED,
LDG-005270,LO-PS10-03156,nairobi,NBO-P02,2026-07-29 13:12:40,2026-07-29 13:37:32,34000,34000,24.88,2227,True,COMPLETED,
LDG-005271,LO-KOTPS1-02533,mombasa,MBA-P03,2026-07-29 08:02:16,2026-07-29 08:25:11,28000,28000,22.91,1692,False,COMPLETED,
LDG-005272,LO-PS10-03157,nairobi,NBO-P05,2026-07-29 19:27:51,2026-07-29 19:52:23,40000,40000,24.53,2160,True,COMPLETED,
LDG-005273,LO-PS25-01798,nakuru,NKR-P01,2026-07-29 10:59:32,2026-07-29 11:31:18,34000,34000,31.76,1491,False,COMPLETED,
LDG-005274,LO-KOTPS1-02534,mombasa,MBA-P04,2026-07-29 12:18:51,2026-07-29 12:45:51,40000,40000,27.0,2227,True,COMPLETED,
LDG-005275,LO-PS10-03158,nairobi,NBO-P04,2026-07-29 14:39:12,2026-07-29 15:04:46,34000,34000,25.58,2227,True,COMPLETED,
LDG-005276,LO-PS27-01636,eldoret,ELD-P02,2026-07-29 16:55:15,2026-07-29 17:30:55,40000,40000,35.67,1681,False,COMPLETED,
LDG-005277,LO-KOTPS1-02535,mombasa,MBA-P07,2026-07-29 12:13:26,2026-07-29 12:44:58,40000,40000,31.54,1717,False,COMPLETED,
LDG-005278,LO-KOTPS1-02536,mombasa,MBA-P03,2026-07-29 12:26:41,2026-07-29 12:58:03,38000,38000,31.37,1549,False,COMPLETED,
LDG-005279,LO-PS28-01453,kisumu,KSM-P03,2026-07-29 12:51:25,2026-07-29 13:20:55,34000,34000,29.5,1685,False,COMPLETED,
LDG-005280,LO-PS25-01799,nakuru,NKR-P04,2026-07-29 10:18:13,2026-07-29 10:44:04,34000,34000,25.86,2227,True,COMPLETED,
LDG-005281,LO-PS25-01800,nakuru,NKR-P04,2026-07-29 14:32:30,2026-07-29 15:04:46,38000,38000,32.26,1708,False,COMPLETED,
LDG-005282,LO-PS27-01637,eldoret,ELD-P01,2026-07-29 14:19:54,2026-07-29 14:43:55,32000,32000,24.01,2227,True,COMPLETED,
LDG-005283,LO-PS25-01801,nakuru,NKR-P03,2026-07-29 18:07:53,2026-07-29 18:40:06,34000,34000,32.21,1600,False,COMPLETED,
LDG-005284,LO-PS10-03159,nairobi,NBO-P06,2026-07-29 17:47:49,2026-07-29 18:11:18,34000,34000,23.49,2227,True,COMPLETED,
LDG-005285,LO-PS25-01802,nakuru,NKR-P02,2026-07-29 18:09:04,2026-07-29 18:38:42,28000,28000,29.63,1484,False,COMPLETED,
LDG-005286,LO-PS27-01638,eldoret,ELD-P06,2026-07-29 12:47:59,2026-07-29 13:21:07,34000,34000,33.14,1605,False,COMPLETED,
LDG-005287,LO-KOTPS1-02537,mombasa,MBA-P07,2026-07-29 12:13:42,2026-07-29 12:46:05,36000,36000,32.38,1543,False,COMPLETED,
LDG-005288,LO-PS25-01803,nakuru,NKR-P04,2026-07-29 08:42:21,2026-07-29 09:06:57,28000,28000,24.61,1541,False,COMPLETED,
LDG-005289,LO-PS10-03160,nairobi,NBO-P06,2026-07-29 10:53:32,2026-07-29 11:16:12,32000,32000,22.66,2227,True,COMPLETED,
LDG-005290,LO-PS28-01454,kisumu,KSM-P02,2026-07-29 13:15:52,2026-07-29 13:44:29,38000,38000,28.62,2227,True,COMPLETED,
LDG-005291,LO-PS27-01639,eldoret,ELD-P01,2026-07-29 16:54:48,2026-07-29 17:18:56,28000,28000,24.14,1672,False,COMPLETED,
LDG-005292,LO-PS10-03161,nairobi,NBO-P08,2026-07-29 10:23:08,2026-07-29 10:54:53,36000,36000,31.74,1704,False,COMPLETED,
LDG-005293,LO-PS27-01640,eldoret,ELD-P04,2026-07-29 15:52:04,2026-07-29 16:15:41,28000,28000,23.63,1600,False,COMPLETED,
LDG-005294,LO-PS25-01804,nakuru,NKR-P01,2026-07-29 15:38:42,2026-07-29 16:11:42,38000,38000,32.99,1576,False,COMPLETED,
LDG-005295,LO-PS28-01455,kisumu,KSM-P04,2026-07-29 12:20:32,2026-07-29 12:49:08,28000,28000,28.6,1586,False,COMPLETED,
LDG-005296,LO-PS10-03162,nairobi,NBO-P06,2026-07-29 08:28:23,2026-07-29 08:54:55,40000,40000,26.53,2227,True,COMPLETED,
LDG-005297,LO-PS10-03163,nairobi,NBO-P08,2026-07-29 18:35:53,2026-07-29 19:02:38,32000,32000,26.75,1597,False,COMPLETED,
LDG-005298,LO-KOTPS1-02538,mombasa,MBA-P10,2026-07-29 13:13:31,2026-07-29 13:46:39,32000,32000,33.14,1474,False,COMPLETED,
LDG-005299,LO-PS25-01805,nakuru,NKR-P03,2026-07-29 11:07:48,2026-07-29 11:31:49,34000,34000,24.0,2227,True,COMPLETED,
LDG-005300,LO-PS27-01641,eldoret,ELD-P05,2026-07-30 12:25:27,2026-07-30 12:56:04,34000,34000,30.62,1614,False,COMPLETED,
LDG-005301,LO-PS10-03164,nairobi,NBO-P08,2026-07-30 14:51:15,2026-07-30 15:21:17,34000,34000,30.03,1560,False,COMPLETED,
LDG-005302,LO-PS28-01456,kisumu,KSM-P02,2026-07-30 15:06:56,2026-07-30 15:39:04,38000,38000,32.14,1684,False,COMPLETED,
LDG-005303,LO-KOTPS1-02539,mombasa,MBA-P04,2026-07-30 11:35:21,2026-07-30 12:07:09,36000,36000,31.8,1665,False,COMPLETED,
LDG-005304,LO-PS25-01806,nakuru,NKR-P02,2026-07-30 18:16:17,2026-07-30 18:48:41,40000,40000,32.4,1587,False,COMPLETED,
LDG-005305,LO-KOTPS1-02540,mombasa,MBA-P01,2026-07-30 18:41:44,2026-07-30 19:07:45,32000,32000,26.01,1657,False,COMPLETED,
LDG-005306,LO-KOTPS1-02542,mombasa,MBA-P03,2026-07-30 11:29:51,2026-07-30 11:58:11,32000,32000,28.33,1698,False,COMPLETED,
LDG-005307,LO-PS25-01807,nakuru,NKR-P01,2026-07-30 17:21:50,2026-07-30 17:48:08,28000,28000,26.29,1580,False,COMPLETED,
LDG-005308,LO-PS10-03165,nairobi,NBO-P05,2026-07-30 15:53:50,2026-07-30 16:22:11,40000,40000,28.35,2160,True,COMPLETED,
LDG-005309,LO-PS27-01643,eldoret,ELD-P05,2026-07-30 11:29:03,2026-07-30 12:00:45,34000,34000,31.7,1574,False,COMPLETED,
LDG-005310,LO-PS25-01808,nakuru,NKR-P02,2026-07-30 10:46:53,2026-07-30 11:19:55,40000,40000,33.05,1569,False,COMPLETED,
LDG-005311,LO-PS10-03166,nairobi,NBO-P01,2026-07-30 13:12:02,2026-07-30 13:45:28,34000,34000,33.42,1552,False,COMPLETED,
LDG-005312,LO-KOTPS1-02543,mombasa,MBA-P04,2026-07-30 15:59:02,2026-07-30 16:23:14,28000,28000,24.2,1642,False,COMPLETED,
LDG-005313,LO-KOTPS1-02544,mombasa,MBA-P01,2026-07-30 13:33:31,2026-07-30 14:01:48,40000,40000,28.29,2227,True,COMPLETED,
LDG-005314,LO-KOTPS1-02546,mombasa,MBA-P04,2026-07-30 15:11:24,2026-07-30 15:43:05,34000,34000,31.68,1724,False,COMPLETED,
LDG-005315,LO-PS10-03167,nairobi,NBO-P01,2026-07-30 11:26:36,2026-07-30 11:53:32,32000,32000,26.93,1591,False,COMPLETED,
LDG-005316,LO-KOTPS1-02547,mombasa,MBA-P10,2026-07-30 11:19:06,2026-07-30 11:53:38,36000,36000,34.52,1463,False,COMPLETED,
LDG-005317,LO-KOTPS1-02548,mombasa,MBA-P01,2026-07-30 09:18:17,2026-07-30 09:47:09,34000,34000,28.86,1692,False,COMPLETED,
LDG-005318,LO-PS25-01809,nakuru,NKR-P04,2026-07-30 11:59:11,2026-07-30 12:33:11,36000,36000,34.0,1575,False,COMPLETED,
LDG-005319,LO-PS25-01810,nakuru,NKR-P03,2026-07-30 10:30:43,2026-07-30 10:57:17,38000,38000,26.57,2227,True,COMPLETED,
LDG-005320,LO-PS25-01811,nakuru,NKR-P01,2026-07-30 12:54:19,2026-07-30 13:18:39,32000,32000,24.33,2160,True,COMPLETED,
LDG-005321,LO-KOTPS1-02549,mombasa,MBA-P04,2026-07-30 12:26:42,2026-07-30 12:56:52,34000,34000,30.16,1564,False,COMPLETED,
LDG-005322,LO-PS10-03169,nairobi,NBO-P08,2026-07-30 13:51:45,2026-07-30 14:22:49,36000,36000,31.07,1664,False,COMPLETED,
LDG-005323,LO-KOTPS1-02550,mombasa,MBA-P07,2026-07-30 11:40:47,2026-07-30 12:09:23,36000,36000,28.6,1686,False,COMPLETED,
LDG-005324,LO-KOTPS1-02551,mombasa,MBA-P01,2026-07-30 14:54:25,2026-07-30 15:25:11,34000,34000,30.78,1519,False,COMPLETED,
LDG-005325,LO-PS10-03170,nairobi,NBO-P03,2026-07-30 14:24:06,2026-07-30 14:48:29,38000,38000,24.38,2227,True,COMPLETED,
LDG-005326,LO-PS27-01645,eldoret,ELD-P02,2026-07-30 15:10:39,2026-07-30 15:39:16,32000,32000,28.62,1524,False,COMPLETED,
LDG-005327,LO-PS10-03171,nairobi,NBO-P04,2026-07-30 14:52:30,2026-07-30 15:26:55,36000,36000,34.43,1557,False,COMPLETED,
LDG-005328,LO-PS25-01812,nakuru,NKR-P02,2026-07-30 18:44:11,2026-07-30 19:09:02,28000,28000,24.85,1504,False,COMPLETED,
LDG-005329,LO-PS10-03172,nairobi,NBO-P06,2026-07-30 15:49:43,2026-07-30 16:17:44,28000,28000,28.01,1542,False,COMPLETED,
LDG-005330,LO-KOTPS1-02552,mombasa,MBA-P07,2026-07-30 10:05:41,2026-07-30 10:39:23,34000,34000,33.7,1544,False,COMPLETED,
LDG-005331,LO-PS10-03173,nairobi,NBO-P08,2026-07-30 13:10:27,2026-07-30 13:37:21,32000,32000,26.9,1641,False,COMPLETED,
LDG-005332,LO-PS10-03174,nairobi,NBO-P01,2026-07-30 18:27:26,2026-07-30 18:55:22,28000,28000,27.93,1711,False,COMPLETED,
LDG-005333,LO-PS25-01813,nakuru,NKR-P04,2026-07-30 19:12:25,2026-07-30 19:37:35,36000,36000,25.17,2227,True,COMPLETED,
LDG-005334,LO-PS27-01646,eldoret,ELD-P05,2026-07-30 19:53:34,2026-07-30 20:20:25,28000,28000,26.84,1640,False,COMPLETED,
LDG-005335,LO-PS28-01457,kisumu,KSM-P02,2026-07-30 14:24:04,2026-07-30 14:48:54,36000,36000,24.84,2227,True,COMPLETED,
LDG-005336,LO-PS10-03175,nairobi,NBO-P05,2026-07-30 09:45:40,2026-07-30 10:06:54,32000,32000,21.24,2160,True,COMPLETED,
LDG-005337,LO-PS25-01814,nakuru,NKR-P01,2026-07-30 18:31:12,2026-07-30 19:07:28,40000,40000,36.26,1640,False,COMPLETED,
LDG-005338,LO-PS10-03176,nairobi,NBO-P01,2026-07-30 14:38:53,2026-07-30 15:04:14,36000,36000,25.36,2227,True,COMPLETED,
LDG-005339,LO-KOTPS1-02553,mombasa,MBA-P02,2026-07-30 11:16:22,2026-07-30 11:37:53,32000,32000,21.5,2227,True,COMPLETED,
LDG-005340,LO-KOTPS1-02554,mombasa,MBA-P03,2026-07-30 19:52:22,2026-07-30 20:21:08,36000,36000,28.77,1666,False,COMPLETED,
LDG-005341,LO-PS10-03177,nairobi,NBO-P07,2026-07-30 15:41:39,2026-07-30 16:13:32,38000,38000,31.88,1681,False,COMPLETED,
LDG-005342,LO-PS10-03178,nairobi,NBO-P02,2026-07-30 19:00:43,2026-07-30 19:28:02,32000,32000,27.31,1623,False,COMPLETED,
LDG-005343,LO-PS28-01458,kisumu,KSM-P04,2026-07-30 16:44:15,2026-07-30 17:16:16,36000,36000,32.02,1650,False,COMPLETED,
