signal_id,order_id,signal_source,signal_timestamp,signal_quality,estimated_distance_km,predicted_arrival_window_start,predicted_arrival_window_end,confidence_pct
SIG-005821,LO-KOTPS1-02738,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 09:33:55,MEDIUM,21.2,2026-08-05 11:11:55,2026-08-05 11:38:55,80
SIG-005822,LO-PS28-01514,HISTORICAL_BASELINE,2026-08-05 15:57:33,BASELINE,25.6,2026-08-05 17:48:33,2026-08-05 18:15:33,65
SIG-005823,LO-PS10-03424,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 14:08:12,MEDIUM,34.7,2026-08-05 16:15:12,2026-08-05 16:42:12,74
SIG-005824,LO-KOTPS1-02739,HISTORICAL_BASELINE,2026-08-05 16:10:26,BASELINE,63.0,2026-08-05 17:06:26,2026-08-05 17:33:26,65
SIG-005825,LO-PS27-01726,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 07:07:53,MEDIUM,38.6,2026-08-05 07:48:53,2026-08-05 08:15:53,82
SIG-005826,LO-PS10-03425,OPTIONAL_TELEMATICS,2026-08-05 11:07:12,HIGH,5.7,2026-08-05 11:28:12,2026-08-05 11:55:12,92
SIG-005827,LO-PS10-03426,OPTIONAL_TELEMATICS,2026-08-05 12:46:18,HIGH,39.9,2026-08-05 14:40:18,2026-08-05 15:07:18,89
SIG-005828,LO-PS10-03427,OPTIONAL_TELEMATICS,2026-08-05 13:53:05,HIGH,8.5,2026-08-05 14:16:05,2026-08-05 14:43:05,85
SIG-005829,LO-PS25-01922,OPTIONAL_TELEMATICS,2026-08-05 16:23:07,HIGH,46.8,2026-08-05 18:12:07,2026-08-05 18:39:07,82
SIG-005830,LO-KOTPS1-02740,OPTIONAL_TELEMATICS,2026-08-05 08:20:11,HIGH,6.6,2026-08-05 09:03:11,2026-08-05 09:30:11,86
SIG-005831,LO-KOTPS1-02741,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 09:01:34,MEDIUM,45.3,2026-08-05 09:26:34,2026-08-05 09:53:34,77
SIG-005832,LO-PS10-03428,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 16:01:48,MEDIUM,37.3,2026-08-05 16:51:48,2026-08-05 17:18:48,77
SIG-005833,LO-PS27-01727,HISTORICAL_BASELINE,2026-08-05 10:43:47,BASELINE,53.2,2026-08-05 11:54:47,2026-08-05 12:21:47,75
SIG-005834,LO-PS10-03429,OPTIONAL_TELEMATICS,2026-08-05 12:08:32,HIGH,12.2,2026-08-05 13:11:32,2026-08-05 13:38:32,84
SIG-005835,LO-KOTPS1-02742,HISTORICAL_BASELINE,2026-08-05 12:54:18,BASELINE,15.8,2026-08-05 14:08:18,2026-08-05 14:35:18,70
SIG-005836,LO-PS10-03430,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 13:38:55,MEDIUM,61.5,2026-08-05 14:56:55,2026-08-05 15:23:55,85
SIG-005837,LO-KOTPS1-02743,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 13:58:06,MEDIUM,40.1,2026-08-05 16:05:06,2026-08-05 16:32:06,76
SIG-005838,LO-PS10-03431,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 10:39:44,MEDIUM,49.2,2026-08-05 11:56:44,2026-08-05 12:23:44,82
SIG-005839,LO-PS10-03432,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 10:26:55,MEDIUM,26.8,2026-08-05 11:35:55,2026-08-05 12:02:55,81
SIG-005840,LO-PS25-01923,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 07:56:48,MEDIUM,19.4,2026-08-05 08:30:48,2026-08-05 08:57:48,72
SIG-005841,LO-PS10-03433,HISTORICAL_BASELINE,2026-08-05 13:08:58,BASELINE,58.6,2026-08-05 14:45:58,2026-08-05 15:12:58,72
SIG-005842,LO-PS10-03434,HISTORICAL_BASELINE,2026-08-05 10:47:02,BASELINE,57.1,2026-08-05 12:36:02,2026-08-05 13:03:02,61
SIG-005843,LO-PS10-03435,HISTORICAL_BASELINE,2026-08-05 15:46:52,BASELINE,10.1,2026-08-05 16:37:52,2026-08-05 17:04:52,62
SIG-005844,LO-KOTPS1-02745,OPTIONAL_TELEMATICS,2026-08-05 17:56:07,HIGH,5.3,2026-08-05 19:34:07,2026-08-05 20:01:07,87
SIG-005845,LO-KOTPS1-02746,HISTORICAL_BASELINE,2026-08-05 09:06:41,BASELINE,43.5,2026-08-05 10:53:41,2026-08-05 11:20:41,62
SIG-005846,LO-KOTPS1-02747,HISTORICAL_BASELINE,2026-08-05 15:25:58,BASELINE,6.3,2026-08-05 16:52:58,2026-08-05 17:19:58,61
SIG-005847,LO-PS25-01924,OPTIONAL_TELEMATICS,2026-08-05 14:36:51,HIGH,48.4,2026-08-05 16:19:51,2026-08-05 16:46:51,84
SIG-005848,LO-PS27-01728,HISTORICAL_BASELINE,2026-08-05 09:11:35,BASELINE,53.7,2026-08-05 09:25:35,2026-08-05 09:52:35,65
SIG-005849,LO-PS28-01515,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 11:56:32,MEDIUM,52.0,2026-08-05 12:41:32,2026-08-05 13:08:32,76
SIG-005850,LO-PS10-03436,HISTORICAL_BASELINE,2026-08-05 14:25:21,BASELINE,57.4,2026-08-05 15:21:21,2026-08-05 15:48:21,73
SIG-005851,LO-PS10-03437,HISTORICAL_BASELINE,2026-08-05 13:38:54,BASELINE,60.9,2026-08-05 14:38:54,2026-08-05 15:05:54,61
SIG-005852,LO-KOTPS1-02748,OPTIONAL_TELEMATICS,2026-08-05 11:49:36,HIGH,20.2,2026-08-05 12:40:36,2026-08-05 13:07:36,84
SIG-005853,LO-KOTPS1-02749,HISTORICAL_BASELINE,2026-08-05 11:09:15,BASELINE,55.3,2026-08-05 12:39:15,2026-08-05 13:06:15,61
SIG-005854,LO-KOTPS1-02750,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 08:14:12,MEDIUM,26.6,2026-08-05 09:01:12,2026-08-05 09:28:12,79
SIG-005855,LO-PS27-01729,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 09:49:13,MEDIUM,40.6,2026-08-05 11:43:13,2026-08-05 12:10:13,85
SIG-005856,LO-PS10-03438,OPTIONAL_TELEMATICS,2026-08-05 09:50:52,HIGH,39.8,2026-08-05 11:47:52,2026-08-05 12:14:52,86
SIG-005857,LO-PS25-01925,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 15:20:08,MEDIUM,64.5,2026-08-05 16:50:08,2026-08-05 17:17:08,73
SIG-005858,LO-PS27-01730,OPTIONAL_TELEMATICS,2026-08-05 11:41:50,HIGH,21.0,2026-08-05 12:37:50,2026-08-05 13:04:50,86
SIG-005859,LO-PS10-03439,OPTIONAL_TELEMATICS,2026-08-05 10:22:03,HIGH,11.7,2026-08-05 12:17:03,2026-08-05 12:44:03,82
SIG-005860,LO-PS27-01731,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 07:30:54,MEDIUM,23.2,2026-08-05 09:10:54,2026-08-05 09:37:54,73
SIG-005861,LO-PS10-03440,HISTORICAL_BASELINE,2026-08-05 11:51:01,BASELINE,17.0,2026-08-05 12:54:01,2026-08-05 13:21:01,70
SIG-005862,LO-KOTPS1-02751,HISTORICAL_BASELINE,2026-08-05 09:47:28,BASELINE,23.3,2026-08-05 10:22:28,2026-08-05 10:49:28,62
SIG-005863,LO-PS25-01926,HISTORICAL_BASELINE,2026-08-05 13:15:09,BASELINE,42.6,2026-08-05 14:54:09,2026-08-05 15:21:09,62
SIG-005864,LO-KOTPS1-02752,HISTORICAL_BASELINE,2026-08-05 16:21:09,BASELINE,58.2,2026-08-05 17:03:09,2026-08-05 17:30:09,75
SIG-005865,LO-PS10-03441,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 16:14:17,MEDIUM,43.9,2026-08-05 17:07:17,2026-08-05 17:34:17,83
SIG-005866,LO-KOTPS1-02753,OPTIONAL_TELEMATICS,2026-08-05 12:23:07,HIGH,6.0,2026-08-05 13:14:07,2026-08-05 13:41:07,82
SIG-005867,LO-PS25-01927,OPTIONAL_TRAFFIC_SIGNAL,2026-08-05 11:00:47,MEDIUM,34.9,2026-08-05 11:48:47,2026-08-05 12:15:47,73
SIG-005868,LO-PS10-03442,OPTIONAL_TELEMATICS,2026-08-06 10:10:24,HIGH,12.6,2026-08-06 11:29:24,2026-08-06 11:56:24,94
SIG-005869,LO-PS27-01733,HISTORICAL_BASELINE,2026-08-06 07:10:39,BASELINE,42.1,2026-08-06 08:41:39,2026-08-06 09:08:39,73
SIG-005870,LO-KOTPS1-02754,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 12:18:40,MEDIUM,10.9,2026-08-06 13:10:40,2026-08-06 13:37:40,76
SIG-005871,LO-PS25-01928,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 16:06:23,MEDIUM,57.9,2026-08-06 16:28:23,2026-08-06 16:55:23,78
SIG-005872,LO-PS10-03443,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:48:53,MEDIUM,40.0,2026-08-06 10:22:53,2026-08-06 10:49:53,72
SIG-005873,LO-PS27-01734,HISTORICAL_BASELINE,2026-08-06 12:45:58,BASELINE,49.0,2026-08-06 14:16:58,2026-08-06 14:43:58,64
SIG-005874,LO-PS10-03444,HISTORICAL_BASELINE,2026-08-06 09:40:41,BASELINE,35.5,2026-08-06 11:32:41,2026-08-06 11:59:41,73
SIG-005875,LO-KOTPS1-02755,HISTORICAL_BASELINE,2026-08-06 14:07:11,BASELINE,58.6,2026-08-06 15:22:11,2026-08-06 15:49:11,62
SIG-005876,LO-PS28-01516,OPTIONAL_TELEMATICS,2026-08-06 12:12:02,HIGH,49.0,2026-08-06 12:47:02,2026-08-06 13:14:02,92
SIG-005877,LO-PS25-01929,HISTORICAL_BASELINE,2026-08-06 17:17:17,BASELINE,61.7,2026-08-06 17:43:17,2026-08-06 18:10:17,67
SIG-005878,LO-PS25-01930,OPTIONAL_TELEMATICS,2026-08-06 09:10:15,HIGH,51.1,2026-08-06 10:41:15,2026-08-06 11:08:15,86
SIG-005879,LO-PS25-01931,HISTORICAL_BASELINE,2026-08-06 06:41:47,BASELINE,32.4,2026-08-06 07:49:47,2026-08-06 08:16:47,74
SIG-005880,LO-PS10-03445,HISTORICAL_BASELINE,2026-08-06 11:51:47,BASELINE,5.4,2026-08-06 13:40:47,2026-08-06 14:07:47,68
SIG-005881,LO-PS10-03446,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:42:12,MEDIUM,48.7,2026-08-06 10:42:12,2026-08-06 11:09:12,81
SIG-005882,LO-KOTPS1-02756,HISTORICAL_BASELINE,2026-08-06 11:37:45,BASELINE,52.5,2026-08-06 13:04:45,2026-08-06 13:31:45,71
SIG-005883,LO-PS25-01932,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 06:23:02,MEDIUM,60.0,2026-08-06 07:49:02,2026-08-06 08:16:02,73
SIG-005884,LO-PS25-01933,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:53:45,MEDIUM,14.7,2026-08-06 10:08:45,2026-08-06 10:35:45,82
SIG-005885,LO-PS10-03448,HISTORICAL_BASELINE,2026-08-06 11:27:49,BASELINE,14.7,2026-08-06 11:40:49,2026-08-06 12:07:49,64
SIG-005886,LO-PS27-01735,OPTIONAL_TELEMATICS,2026-08-06 13:18:26,HIGH,31.1,2026-08-06 14:01:26,2026-08-06 14:28:26,94
SIG-005887,LO-PS28-01517,HISTORICAL_BASELINE,2026-08-06 11:31:42,BASELINE,60.9,2026-08-06 13:25:42,2026-08-06 13:52:42,67
SIG-005888,LO-KOTPS1-02757,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 08:10:44,MEDIUM,17.6,2026-08-06 08:32:44,2026-08-06 08:59:44,75
SIG-005889,LO-KOTPS1-02758,HISTORICAL_BASELINE,2026-08-06 08:07:50,BASELINE,40.2,2026-08-06 09:28:50,2026-08-06 09:55:50,69
SIG-005890,LO-PS25-01934,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 11:04:35,MEDIUM,64.4,2026-08-06 12:42:35,2026-08-06 13:09:35,81
SIG-005891,LO-PS10-03449,HISTORICAL_BASELINE,2026-08-06 09:54:04,BASELINE,58.4,2026-08-06 10:55:04,2026-08-06 11:22:04,65
SIG-005892,LO-PS27-01736,HISTORICAL_BASELINE,2026-08-06 10:43:21,BASELINE,14.7,2026-08-06 11:27:21,2026-08-06 11:54:21,68
SIG-005893,LO-PS27-01737,HISTORICAL_BASELINE,2026-08-06 15:04:04,BASELINE,62.6,2026-08-06 16:00:04,2026-08-06 16:27:04,69
SIG-005894,LO-PS10-03451,HISTORICAL_BASELINE,2026-08-06 11:01:31,BASELINE,8.5,2026-08-06 12:08:31,2026-08-06 12:35:31,61
SIG-005895,LO-PS25-01935,HISTORICAL_BASELINE,2026-08-06 07:30:08,BASELINE,46.7,2026-08-06 08:48:08,2026-08-06 09:15:08,66
SIG-005896,LO-PS25-01936,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 14:29:36,MEDIUM,42.2,2026-08-06 16:11:36,2026-08-06 16:38:36,72
SIG-005897,LO-KOTPS1-02759,HISTORICAL_BASELINE,2026-08-06 14:12:36,BASELINE,42.0,2026-08-06 15:59:36,2026-08-06 16:26:36,68
SIG-005898,LO-PS10-03453,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 13:06:02,MEDIUM,17.0,2026-08-06 14:04:02,2026-08-06 14:31:02,85
SIG-005899,LO-PS10-03455,HISTORICAL_BASELINE,2026-08-06 10:32:43,BASELINE,32.0,2026-08-06 11:59:43,2026-08-06 12:26:43,75
SIG-005900,LO-PS27-01738,HISTORICAL_BASELINE,2026-08-06 08:29:46,BASELINE,53.3,2026-08-06 10:10:46,2026-08-06 10:37:46,69
SIG-005901,LO-PS25-01937,OPTIONAL_TELEMATICS,2026-08-06 13:19:46,HIGH,11.8,2026-08-06 14:03:46,2026-08-06 14:30:46,84
SIG-005902,LO-KOTPS1-02760,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 10:42:43,MEDIUM,46.8,2026-08-06 12:16:43,2026-08-06 12:43:43,72
SIG-005903,LO-KOTPS1-02761,HISTORICAL_BASELINE,2026-08-06 10:43:35,BASELINE,32.7,2026-08-06 10:51:35,2026-08-06 11:18:35,63
SIG-005904,LO-KOTPS1-02762,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:32:15,MEDIUM,52.5,2026-08-06 09:48:15,2026-08-06 10:15:15,84
SIG-005905,LO-KOTPS1-02763,HISTORICAL_BASELINE,2026-08-06 09:55:20,BASELINE,62.7,2026-08-06 10:27:20,2026-08-06 10:54:20,72
SIG-005906,LO-KOTPS1-02764,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 08:29:03,MEDIUM,45.5,2026-08-06 10:20:03,2026-08-06 10:47:03,78
SIG-005907,LO-KOTPS1-02765,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 08:53:30,MEDIUM,25.9,2026-08-06 09:12:30,2026-08-06 09:39:30,81
SIG-005908,LO-PS10-03457,OPTIONAL_TELEMATICS,2026-08-06 09:38:20,HIGH,21.0,2026-08-06 09:58:20,2026-08-06 10:25:20,90
SIG-005909,LO-PS27-01739,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 07:32:43,MEDIUM,47.3,2026-08-06 08:35:43,2026-08-06 09:02:43,72
SIG-005910,LO-PS25-01938,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 13:17:47,MEDIUM,48.7,2026-08-06 13:46:47,2026-08-06 14:13:47,74
SIG-005911,LO-PS25-01939,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 08:06:21,MEDIUM,26.4,2026-08-06 08:56:21,2026-08-06 09:23:21,79
SIG-005912,LO-PS10-03459,HISTORICAL_BASELINE,2026-08-06 13:38:00,BASELINE,49.8,2026-08-06 14:43:00,2026-08-06 15:10:00,62
SIG-005913,LO-PS28-01518,OPTIONAL_TELEMATICS,2026-08-06 07:58:38,HIGH,12.5,2026-08-06 09:37:38,2026-08-06 10:04:38,87
SIG-005914,LO-PS10-03460,HISTORICAL_BASELINE,2026-08-06 08:03:33,BASELINE,9.3,2026-08-06 09:29:33,2026-08-06 09:56:33,72
SIG-005915,LO-PS25-01940,HISTORICAL_BASELINE,2026-08-06 10:37:01,BASELINE,53.0,2026-08-06 11:32:01,2026-08-06 11:59:01,70
SIG-005916,LO-PS10-03461,OPTIONAL_TELEMATICS,2026-08-06 14:49:47,HIGH,14.9,2026-08-06 16:01:47,2026-08-06 16:28:47,94
SIG-005917,LO-PS10-03462,HISTORICAL_BASELINE,2026-08-06 09:08:00,BASELINE,61.2,2026-08-06 10:17:00,2026-08-06 10:44:00,71
SIG-005918,LO-PS10-03463,OPTIONAL_TELEMATICS,2026-08-06 11:21:38,HIGH,9.9,2026-08-06 11:56:38,2026-08-06 12:23:38,94
SIG-005919,LO-PS27-01740,OPTIONAL_TELEMATICS,2026-08-06 14:19:37,HIGH,36.2,2026-08-06 14:55:37,2026-08-06 15:22:37,83
SIG-005920,LO-KOTPS1-02766,OPTIONAL_TELEMATICS,2026-08-06 06:46:39,HIGH,38.1,2026-08-06 08:01:39,2026-08-06 08:28:39,90
SIG-005921,LO-KOTPS1-02767,OPTIONAL_TELEMATICS,2026-08-06 09:14:12,HIGH,6.0,2026-08-06 10:02:12,2026-08-06 10:29:12,83
SIG-005922,LO-KOTPS1-02768,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:12:53,MEDIUM,52.3,2026-08-06 11:01:53,2026-08-06 11:28:53,82
SIG-005923,LO-PS10-03464,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 15:02:41,MEDIUM,52.2,2026-08-06 15:51:41,2026-08-06 16:18:41,77
SIG-005924,LO-PS25-01941,HISTORICAL_BASELINE,2026-08-06 10:37:11,BASELINE,53.7,2026-08-06 11:12:11,2026-08-06 11:39:11,61
SIG-005925,LO-PS25-01942,HISTORICAL_BASELINE,2026-08-06 10:58:04,BASELINE,22.0,2026-08-06 11:55:04,2026-08-06 12:22:04,71
SIG-005926,LO-PS10-03465,HISTORICAL_BASELINE,2026-08-06 13:06:07,BASELINE,38.3,2026-08-06 14:55:07,2026-08-06 15:22:07,73
SIG-005927,LO-PS25-01943,HISTORICAL_BASELINE,2026-08-06 13:16:36,BASELINE,7.6,2026-08-06 13:30:36,2026-08-06 13:57:36,72
SIG-005928,LO-PS25-01944,HISTORICAL_BASELINE,2026-08-06 10:24:38,BASELINE,21.1,2026-08-06 11:39:38,2026-08-06 12:06:38,65
SIG-005929,LO-PS10-03466,OPTIONAL_TELEMATICS,2026-08-06 14:15:52,HIGH,34.5,2026-08-06 14:50:52,2026-08-06 15:17:52,90
SIG-005930,LO-KOTPS1-02769,OPTIONAL_TELEMATICS,2026-08-06 06:33:02,HIGH,35.3,2026-08-06 08:17:02,2026-08-06 08:44:02,84
SIG-005931,LO-PS10-03467,HISTORICAL_BASELINE,2026-08-06 08:43:21,BASELINE,52.4,2026-08-06 09:52:21,2026-08-06 10:19:21,62
SIG-005932,LO-PS27-01741,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:39:58,MEDIUM,32.9,2026-08-06 11:22:58,2026-08-06 11:49:58,81
SIG-005933,LO-KOTPS1-02770,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 10:07:20,MEDIUM,20.9,2026-08-06 10:57:20,2026-08-06 11:24:20,76
SIG-005934,LO-KOTPS1-02771,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 11:15:22,MEDIUM,39.8,2026-08-06 12:39:22,2026-08-06 13:06:22,72
SIG-005935,LO-PS10-03468,HISTORICAL_BASELINE,2026-08-06 10:34:14,BASELINE,5.5,2026-08-06 12:28:14,2026-08-06 12:55:14,63
SIG-005936,LO-PS10-03469,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 12:35:48,MEDIUM,5.8,2026-08-06 14:20:48,2026-08-06 14:47:48,81
SIG-005937,LO-PS27-01742,HISTORICAL_BASELINE,2026-08-06 13:23:55,BASELINE,15.3,2026-08-06 14:27:55,2026-08-06 14:54:55,62
SIG-005938,LO-PS10-03470,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 10:56:03,MEDIUM,10.3,2026-08-06 11:31:03,2026-08-06 11:58:03,85
SIG-005939,LO-KOTPS1-02773,HISTORICAL_BASELINE,2026-08-06 14:29:35,BASELINE,47.2,2026-08-06 15:02:35,2026-08-06 15:29:35,62
SIG-005940,LO-PS10-03471,HISTORICAL_BASELINE,2026-08-06 16:04:26,BASELINE,61.8,2026-08-06 16:25:26,2026-08-06 16:52:26,63
SIG-005941,LO-PS25-01945,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 08:01:50,MEDIUM,28.3,2026-08-06 08:32:50,2026-08-06 08:59:50,76
SIG-005942,LO-PS28-01519,OPTIONAL_TELEMATICS,2026-08-06 14:42:32,HIGH,53.7,2026-08-06 15:37:32,2026-08-06 16:04:32,91
SIG-005943,LO-PS28-01520,HISTORICAL_BASELINE,2026-08-06 11:00:33,BASELINE,10.4,2026-08-06 11:53:33,2026-08-06 12:20:33,63
SIG-005944,LO-PS27-01743,OPTIONAL_TELEMATICS,2026-08-06 15:45:31,HIGH,10.9,2026-08-06 16:48:31,2026-08-06 17:15:31,94
SIG-005945,LO-KOTPS1-02774,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 16:14:47,MEDIUM,52.4,2026-08-06 17:50:47,2026-08-06 18:17:47,85
SIG-005946,LO-PS10-03472,HISTORICAL_BASELINE,2026-08-06 12:56:17,BASELINE,55.8,2026-08-06 13:15:17,2026-08-06 13:42:17,68
SIG-005947,LO-KOTPS1-02775,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 14:11:11,MEDIUM,45.2,2026-08-06 14:20:11,2026-08-06 14:47:11,72
SIG-005948,LO-PS27-01744,HISTORICAL_BASELINE,2026-08-06 16:10:48,BASELINE,20.4,2026-08-06 18:02:48,2026-08-06 18:29:48,69
SIG-005949,LO-PS10-03473,HISTORICAL_BASELINE,2026-08-06 14:34:03,BASELINE,51.7,2026-08-06 16:21:03,2026-08-06 16:48:03,69
SIG-005950,LO-KOTPS1-02776,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 14:20:16,MEDIUM,52.1,2026-08-06 14:42:16,2026-08-06 15:09:16,73
SIG-005951,LO-PS25-01946,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 07:26:15,MEDIUM,60.6,2026-08-06 07:37:15,2026-08-06 08:04:15,72
SIG-005952,LO-PS10-03474,HISTORICAL_BASELINE,2026-08-06 07:03:45,BASELINE,39.9,2026-08-06 08:15:45,2026-08-06 08:42:45,60
SIG-005953,LO-PS10-03475,OPTIONAL_TELEMATICS,2026-08-06 10:08:13,HIGH,23.0,2026-08-06 11:31:13,2026-08-06 11:58:13,89
SIG-005954,LO-PS28-01521,HISTORICAL_BASELINE,2026-08-06 10:20:30,BASELINE,22.6,2026-08-06 10:43:30,2026-08-06 11:10:30,65
SIG-005955,LO-PS25-01947,HISTORICAL_BASELINE,2026-08-06 07:55:45,BASELINE,30.5,2026-08-06 08:40:45,2026-08-06 09:07:45,64
SIG-005956,LO-PS25-01948,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 10:53:19,MEDIUM,39.9,2026-08-06 12:18:19,2026-08-06 12:45:19,80
SIG-005957,LO-KOTPS1-02777,OPTIONAL_TELEMATICS,2026-08-06 14:37:04,HIGH,8.9,2026-08-06 15:35:04,2026-08-06 16:02:04,89
SIG-005958,LO-PS27-01745,OPTIONAL_TELEMATICS,2026-08-06 12:39:02,HIGH,15.8,2026-08-06 13:39:02,2026-08-06 14:06:02,91
SIG-005959,LO-KOTPS1-02778,HISTORICAL_BASELINE,2026-08-06 13:43:14,BASELINE,59.4,2026-08-06 14:38:14,2026-08-06 15:05:14,74
SIG-005960,LO-PS10-03476,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 12:16:01,MEDIUM,39.4,2026-08-06 13:22:01,2026-08-06 13:49:01,72
SIG-005961,LO-KOTPS1-02779,OPTIONAL_TELEMATICS,2026-08-06 08:41:00,HIGH,6.7,2026-08-06 09:36:00,2026-08-06 10:03:00,89
SIG-005962,LO-PS27-01746,OPTIONAL_TELEMATICS,2026-08-06 10:25:35,HIGH,9.6,2026-08-06 12:05:35,2026-08-06 12:32:35,91
SIG-005963,LO-PS10-03477,HISTORICAL_BASELINE,2026-08-06 07:34:47,BASELINE,64.9,2026-08-06 09:20:47,2026-08-06 09:47:47,67
SIG-005964,LO-PS10-03478,HISTORICAL_BASELINE,2026-08-06 17:10:52,BASELINE,52.2,2026-08-06 19:01:52,2026-08-06 19:28:52,67
SIG-005965,LO-KOTPS1-02780,HISTORICAL_BASELINE,2026-08-06 15:48:52,BASELINE,6.5,2026-08-06 17:31:52,2026-08-06 17:58:52,73
SIG-005966,LO-KOTPS1-02781,HISTORICAL_BASELINE,2026-08-06 09:52:47,BASELINE,13.6,2026-08-06 10:09:47,2026-08-06 10:36:47,67
SIG-005967,LO-PS10-03480,HISTORICAL_BASELINE,2026-08-06 09:37:08,BASELINE,17.8,2026-08-06 11:32:08,2026-08-06 11:59:08,75
SIG-005968,LO-KOTPS1-02782,OPTIONAL_TELEMATICS,2026-08-06 16:45:27,HIGH,58.1,2026-08-06 18:14:27,2026-08-06 18:41:27,89
SIG-005969,LO-PS10-03481,HISTORICAL_BASELINE,2026-08-06 07:42:18,BASELINE,34.4,2026-08-06 08:41:18,2026-08-06 09:08:18,74
SIG-005970,LO-PS10-03482,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 08:23:40,MEDIUM,59.6,2026-08-06 09:14:40,2026-08-06 09:41:40,85
SIG-005971,LO-PS28-01522,HISTORICAL_BASELINE,2026-08-06 09:53:05,BASELINE,19.5,2026-08-06 10:35:05,2026-08-06 11:02:05,72
SIG-005972,LO-PS10-03483,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 09:45:51,MEDIUM,21.5,2026-08-06 10:35:51,2026-08-06 11:02:51,81
SIG-005973,LO-PS10-03484,HISTORICAL_BASELINE,2026-08-06 15:08:56,BASELINE,34.9,2026-08-06 16:02:56,2026-08-06 16:29:56,70
SIG-005974,LO-PS10-03485,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 13:55:17,MEDIUM,19.2,2026-08-06 14:33:17,2026-08-06 15:00:17,75
SIG-005975,LO-PS10-03486,HISTORICAL_BASELINE,2026-08-06 12:04:49,BASELINE,37.8,2026-08-06 13:02:49,2026-08-06 13:29:49,71
SIG-005976,LO-KOTPS1-02783,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 10:52:50,MEDIUM,20.8,2026-08-06 12:34:50,2026-08-06 13:01:50,76
SIG-005977,LO-PS25-01949,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 06:32:06,MEDIUM,46.6,2026-08-06 07:58:06,2026-08-06 08:25:06,80
SIG-005978,LO-PS10-03487,HISTORICAL_BASELINE,2026-08-06 11:15:15,BASELINE,25.7,2026-08-06 12:32:15,2026-08-06 12:59:15,68
SIG-005979,LO-PS27-01748,OPTIONAL_TRAFFIC_SIGNAL,2026-08-06 11:43:30,MEDIUM,37.8,2026-08-06 13:41:30,2026-08-06 14:08:30,84
SIG-005980,LO-KOTPS1-02784,OPTIONAL_TELEMATICS,2026-08-06 07:18:03,HIGH,38.0,2026-08-06 08:07:03,2026-08-06 08:34:03,85
SIG-005981,LO-KOTPS1-02785,OPTIONAL_TELEMATICS,2026-08-06 13:41:23,HIGH,26.7,2026-08-06 14:42:23,2026-08-06 15:09:23,92
