staging_id,order_id,depot_id,staging_area_id,queue_entry_time,queue_exit_time,wait_duration_minutes,queue_reason,initial_predicted_wait_min
STG-004020,LO-PS25-01624,nakuru,Staging Bay A4,2026-07-17 17:27:02,2026-07-17 17:52:23,25.35,ARRIVAL_CLUSTERING,24.8
STG-004021,LO-PS27-01484,eldoret,Staging Bay A1,2026-07-17 16:21:38,2026-07-17 17:07:51,46.21,ARRIVAL_CLUSTERING,51.1
STG-004022,LO-KOTPS1-02180,mombasa,Staging Bay B4,2026-07-17 09:46:31,2026-07-17 10:12:16,25.75,ARRIVAL_CLUSTERING,24.1
STG-004023,LO-PS10-02618,nairobi,Staging Bay B3,2026-07-17 11:59:16,2026-07-17 12:44:25,45.16,ARRIVAL_CLUSTERING,50.4
STG-004024,LO-KOTPS1-02181,mombasa,Staging Bay C5,2026-07-17 08:50:14,2026-07-17 09:02:49,12.58,LOADING_CAPACITY_PRESSURE,13.3
STG-004025,LO-PS27-01485,eldoret,Staging Bay A3,2026-07-17 17:29:04,2026-07-17 18:02:30,33.44,ARRIVAL_CLUSTERING,38.3
STG-004026,LO-PS25-01625,nakuru,Staging Bay B5,2026-07-17 14:48:21,2026-07-17 15:02:35,14.24,LOADING_CAPACITY_PRESSURE,14.8
STG-004027,LO-PS28-01348,kisumu,Staging Bay A5,2026-07-17 14:44:39,2026-07-17 14:52:53,8.23,LOADING_CAPACITY_PRESSURE,9.1
STG-004028,LO-PS27-01486,eldoret,Staging Bay B3,2026-07-17 09:17:59,2026-07-17 09:26:08,8.15,NOMINAL_FLOW,8.8
STG-004029,LO-PS10-02619,nairobi,Staging Bay B1,2026-07-17 08:31:38,2026-07-17 08:37:45,6.13,LOADING_CAPACITY_PRESSURE,6.7
STG-004030,LO-PS10-02620,nairobi,Staging Bay A1,2026-07-17 11:38:19,2026-07-17 12:18:42,40.37,ARRIVAL_CLUSTERING,45.6
STG-004031,LO-PS28-01349,kisumu,Staging Bay A3,2026-07-17 11:33:54,2026-07-17 12:10:03,36.15,ARRIVAL_CLUSTERING,39.4
STG-004032,LO-KOTPS1-02182,mombasa,Staging Bay B4,2026-07-17 09:27:21,2026-07-17 09:36:20,8.99,LOADING_CAPACITY_PRESSURE,8.9
STG-004033,LO-PS27-01487,eldoret,Staging Bay A3,2026-07-17 13:59:43,2026-07-17 14:10:59,11.27,LOADING_CAPACITY_PRESSURE,12.7
STG-004034,LO-PS25-01626,nakuru,Staging Bay C3,2026-07-17 12:40:52,2026-07-17 13:23:00,42.12,ARRIVAL_CLUSTERING,37.0
STG-004035,LO-PS10-02621,nairobi,Staging Bay A3,2026-07-17 08:33:34,2026-07-17 08:43:52,10.3,NOMINAL_FLOW,9.1
STG-004036,LO-PS27-01488,eldoret,Staging Bay A2,2026-07-17 19:20:09,2026-07-17 19:45:51,25.69,ARRIVAL_CLUSTERING,24.2
STG-004037,LO-KOTPS1-02183,mombasa,Staging Bay B1,2026-07-17 11:28:07,2026-07-17 11:43:54,15.78,ARRIVAL_CLUSTERING,16.7
STG-004038,LO-PS10-02622,nairobi,Staging Bay B2,2026-07-17 15:25:48,2026-07-17 15:32:10,6.37,NOMINAL_FLOW,7.2
STG-004039,LO-PS10-02623,nairobi,Staging Bay C2,2026-07-17 10:35:33,2026-07-17 10:47:52,12.32,NOMINAL_FLOW,10.6
STG-004040,LO-PS25-01627,nakuru,Staging Bay B5,2026-07-17 10:35:42,2026-07-17 10:52:32,16.84,NOMINAL_FLOW,15.7
STG-004041,LO-PS27-01489,eldoret,Staging Bay C1,2026-07-17 12:52:48,2026-07-17 13:08:13,15.41,ARRIVAL_CLUSTERING,15.8
STG-004042,LO-PS25-01628,nakuru,Staging Bay A1,2026-07-17 09:12:05,2026-07-17 09:29:19,17.23,LOADING_CAPACITY_PRESSURE,15.8
STG-004043,LO-PS27-01490,eldoret,Staging Bay C4,2026-07-17 10:37:25,2026-07-17 10:57:49,20.39,ARRIVAL_CLUSTERING,18.3
STG-004044,LO-KOTPS1-02184,mombasa,Staging Bay C5,2026-07-17 14:13:11,2026-07-17 14:51:30,38.31,ARRIVAL_CLUSTERING,40.8
STG-004045,LO-PS25-01629,nakuru,Staging Bay A5,2026-07-17 11:20:49,2026-07-17 11:50:58,30.16,ARRIVAL_CLUSTERING,30.4
STG-004046,LO-PS10-02624,nairobi,Staging Bay A4,2026-07-17 09:01:35,2026-07-17 09:14:26,12.85,NOMINAL_FLOW,11.1
STG-004047,LO-PS10-02625,nairobi,Staging Bay C1,2026-07-17 12:17:08,2026-07-17 12:58:58,41.84,ARRIVAL_CLUSTERING,47.7
STG-004048,LO-PS10-02626,nairobi,Staging Bay B3,2026-07-17 08:44:35,2026-07-17 08:50:07,5.53,NOMINAL_FLOW,4.7
STG-004049,LO-KOTPS1-02185,mombasa,Staging Bay C3,2026-07-17 13:03:57,2026-07-17 13:19:08,15.19,ARRIVAL_CLUSTERING,17.4
STG-004050,LO-PS25-01630,nakuru,Staging Bay C4,2026-07-17 14:00:45,2026-07-17 14:05:56,5.18,NOMINAL_FLOW,5.1
STG-004051,LO-PS27-01491,eldoret,Staging Bay A3,2026-07-17 14:33:59,2026-07-17 14:38:25,4.43,LOADING_CAPACITY_PRESSURE,4.1
STG-004052,LO-PS25-01631,nakuru,Staging Bay C2,2026-07-17 14:20:59,2026-07-17 14:31:41,10.7,NOMINAL_FLOW,12.0
STG-004053,LO-PS27-01492,eldoret,Staging Bay A5,2026-07-17 16:44:13,2026-07-17 17:19:01,34.8,ARRIVAL_CLUSTERING,37.3
STG-004054,LO-PS10-02627,nairobi,Staging Bay B3,2026-07-17 16:47:01,2026-07-17 17:16:42,29.68,ARRIVAL_CLUSTERING,30.2
STG-004055,LO-PS25-01632,nakuru,Staging Bay B1,2026-07-17 10:04:08,2026-07-17 10:18:59,14.85,ARRIVAL_CLUSTERING,15.0
STG-004056,LO-PS27-01493,eldoret,Staging Bay C2,2026-07-17 08:42:22,2026-07-17 08:52:06,9.74,LOADING_CAPACITY_PRESSURE,8.7
STG-004057,LO-PS10-02628,nairobi,Staging Bay B3,2026-07-17 13:45:58,2026-07-17 14:28:33,42.58,ARRIVAL_CLUSTERING,42.8
STG-004058,LO-PS27-01494,eldoret,Staging Bay A4,2026-07-17 13:09:20,2026-07-17 13:15:55,6.58,LOADING_CAPACITY_PRESSURE,7.4
STG-004059,LO-KOTPS1-02186,mombasa,Staging Bay A1,2026-07-17 17:11:27,2026-07-17 17:27:04,15.62,ARRIVAL_CLUSTERING,16.2
STG-004060,LO-KOTPS1-02187,mombasa,Staging Bay B2,2026-07-17 10:30:54,2026-07-17 10:44:57,14.05,ARRIVAL_CLUSTERING,12.8
STG-004061,LO-PS25-01633,nakuru,Staging Bay A1,2026-07-17 18:27:01,2026-07-17 18:42:45,15.74,NOMINAL_FLOW,15.6
STG-004062,LO-PS10-02629,nairobi,Staging Bay A1,2026-07-17 11:55:15,2026-07-17 12:21:16,26.01,ARRIVAL_CLUSTERING,24.9
STG-004063,LO-PS27-01495,eldoret,Staging Bay A5,2026-07-17 09:59:06,2026-07-17 10:04:13,5.13,LOADING_CAPACITY_PRESSURE,5.6
STG-004064,LO-PS28-01351,kisumu,Staging Bay A3,2026-07-17 08:12:34,2026-07-17 08:20:51,8.28,NOMINAL_FLOW,7.4
STG-004065,LO-PS27-01496,eldoret,Staging Bay B3,2026-07-17 10:01:13,2026-07-17 10:28:52,27.64,ARRIVAL_CLUSTERING,29.2
STG-004066,LO-KOTPS1-02189,mombasa,Staging Bay B3,2026-07-17 10:05:30,2026-07-17 10:38:01,32.53,ARRIVAL_CLUSTERING,32.1
STG-004067,LO-PS10-02630,nairobi,Staging Bay B4,2026-07-17 13:53:23,2026-07-17 14:02:24,9.01,NOMINAL_FLOW,8.0
STG-004068,LO-PS25-01634,nakuru,Staging Bay C5,2026-07-17 16:13:32,2026-07-17 16:36:59,23.45,ARRIVAL_CLUSTERING,20.5
STG-004069,LO-PS10-02631,nairobi,Staging Bay A2,2026-07-17 15:38:25,2026-07-17 16:08:22,29.95,ARRIVAL_CLUSTERING,28.6
STG-004070,LO-PS27-01497,eldoret,Staging Bay B2,2026-07-17 09:33:40,2026-07-17 09:46:27,12.8,NOMINAL_FLOW,14.4
STG-004071,LO-KOTPS1-02190,mombasa,Staging Bay C2,2026-07-17 10:30:20,2026-07-17 10:47:07,16.78,ARRIVAL_CLUSTERING,18.4
STG-004072,LO-KOTPS1-02191,mombasa,Staging Bay C1,2026-07-17 15:13:06,2026-07-17 15:25:13,12.1,NOMINAL_FLOW,13.6
STG-004073,LO-KOTPS1-02192,mombasa,Staging Bay A2,2026-07-18 16:50:19,2026-07-18 17:08:23,18.07,ARRIVAL_CLUSTERING,16.9
STG-004074,LO-KOTPS1-02193,mombasa,Staging Bay C5,2026-07-18 10:03:03,2026-07-18 10:11:30,8.45,LOADING_CAPACITY_PRESSURE,7.5
STG-004075,LO-KOTPS1-02194,mombasa,Staging Bay A2,2026-07-18 08:27:28,2026-07-18 08:43:53,16.41,NOMINAL_FLOW,16.5
STG-004076,LO-PS28-01352,kisumu,Staging Bay C5,2026-07-18 17:55:10,2026-07-18 18:21:14,26.08,ARRIVAL_CLUSTERING,28.5
STG-004077,LO-PS28-01353,kisumu,Staging Bay A3,2026-07-18 09:55:19,2026-07-18 10:21:57,26.64,ARRIVAL_CLUSTERING,22.8
STG-004078,LO-PS10-02632,nairobi,Staging Bay B4,2026-07-18 11:42:11,2026-07-18 12:08:59,26.8,ARRIVAL_CLUSTERING,24.4
STG-004079,LO-KOTPS1-02195,mombasa,Staging Bay A2,2026-07-18 09:44:08,2026-07-18 10:12:22,28.23,ARRIVAL_CLUSTERING,29.5
STG-004080,LO-PS10-02633,nairobi,Staging Bay A2,2026-07-18 13:37:00,2026-07-18 13:59:28,22.47,ARRIVAL_CLUSTERING,25.1
STG-004081,LO-PS10-02634,nairobi,Staging Bay C2,2026-07-18 18:55:55,2026-07-18 19:18:06,22.19,ARRIVAL_CLUSTERING,23.0
STG-004082,LO-KOTPS1-02196,mombasa,Staging Bay A2,2026-07-18 08:42:40,2026-07-18 08:57:43,15.04,NOMINAL_FLOW,16.5
STG-004083,LO-PS10-02637,nairobi,Staging Bay B5,2026-07-18 11:20:47,2026-07-18 11:40:28,19.68,ARRIVAL_CLUSTERING,20.8
STG-004084,LO-PS25-01635,nakuru,Staging Bay A5,2026-07-18 09:03:58,2026-07-18 09:20:40,16.71,LOADING_CAPACITY_PRESSURE,18.0
STG-004085,LO-PS10-02638,nairobi,Staging Bay B3,2026-07-18 10:34:05,2026-07-18 11:18:51,44.77,ARRIVAL_CLUSTERING,43.4
STG-004086,LO-KOTPS1-02198,mombasa,Staging Bay A3,2026-07-18 12:13:48,2026-07-18 12:48:31,34.72,ARRIVAL_CLUSTERING,39.5
STG-004087,LO-PS25-01636,nakuru,Staging Bay C5,2026-07-18 10:35:34,2026-07-18 11:03:47,28.22,ARRIVAL_CLUSTERING,30.4
STG-004088,LO-PS28-01354,kisumu,Staging Bay B1,2026-07-18 12:01:43,2026-07-18 12:17:17,15.56,ARRIVAL_CLUSTERING,17.3
STG-004089,LO-KOTPS1-02199,mombasa,Staging Bay A1,2026-07-18 11:33:18,2026-07-18 12:11:22,38.06,ARRIVAL_CLUSTERING,38.5
STG-004090,LO-PS10-02639,nairobi,Staging Bay A5,2026-07-18 11:30:05,2026-07-18 11:49:23,19.29,ARRIVAL_CLUSTERING,19.3
STG-004091,LO-PS10-02640,nairobi,Staging Bay B5,2026-07-18 14:27:12,2026-07-18 14:40:37,13.42,NOMINAL_FLOW,11.9
STG-004092,LO-PS10-02641,nairobi,Staging Bay B2,2026-07-18 10:51:51,2026-07-18 11:14:55,23.05,ARRIVAL_CLUSTERING,23.8
STG-004093,LO-KOTPS1-02200,mombasa,Staging Bay B2,2026-07-18 09:43:50,2026-07-18 09:50:41,6.84,LOADING_CAPACITY_PRESSURE,6.9
STG-004094,LO-PS25-01637,nakuru,Staging Bay A1,2026-07-18 09:10:03,2026-07-18 09:21:37,11.57,LOADING_CAPACITY_PRESSURE,12.9
STG-004095,LO-PS10-02642,nairobi,Staging Bay C4,2026-07-18 13:56:43,2026-07-18 14:01:54,5.19,NOMINAL_FLOW,4.5
STG-004096,LO-PS10-02643,nairobi,Staging Bay A2,2026-07-18 17:23:44,2026-07-18 18:04:27,40.71,ARRIVAL_CLUSTERING,34.9
STG-004097,LO-KOTPS1-02201,mombasa,Staging Bay A3,2026-07-18 11:49:33,2026-07-18 12:13:53,24.34,ARRIVAL_CLUSTERING,27.0
STG-004098,LO-KOTPS1-02202,mombasa,Staging Bay B1,2026-07-18 10:49:34,2026-07-18 11:06:41,17.12,ARRIVAL_CLUSTERING,16.4
STG-004099,LO-PS28-01355,kisumu,Staging Bay A2,2026-07-18 16:41:55,2026-07-18 16:54:54,12.98,LOADING_CAPACITY_PRESSURE,11.5
STG-004100,LO-PS10-02644,nairobi,Staging Bay C2,2026-07-18 11:23:23,2026-07-18 11:52:17,28.91,ARRIVAL_CLUSTERING,26.7
STG-004101,LO-PS27-01498,eldoret,Staging Bay A5,2026-07-18 11:54:04,2026-07-18 12:26:21,32.29,ARRIVAL_CLUSTERING,30.0
STG-004102,LO-PS10-02645,nairobi,Staging Bay A4,2026-07-18 11:20:47,2026-07-18 11:45:04,24.29,ARRIVAL_CLUSTERING,26.9
STG-004103,LO-PS10-02646,nairobi,Staging Bay A4,2026-07-18 10:26:28,2026-07-18 11:08:37,42.16,ARRIVAL_CLUSTERING,45.1
STG-004104,LO-PS25-01638,nakuru,Staging Bay C3,2026-07-18 13:05:15,2026-07-18 13:34:49,29.56,ARRIVAL_CLUSTERING,32.0
STG-004105,LO-KOTPS1-02203,mombasa,Staging Bay C2,2026-07-18 16:13:41,2026-07-18 16:30:59,17.3,LOADING_CAPACITY_PRESSURE,15.8
STG-004106,LO-PS25-01639,nakuru,Staging Bay B3,2026-07-18 13:04:34,2026-07-18 13:30:57,26.38,ARRIVAL_CLUSTERING,28.6
STG-004107,LO-PS10-02647,nairobi,Staging Bay C1,2026-07-18 12:58:34,2026-07-18 13:42:19,43.74,ARRIVAL_CLUSTERING,42.2
STG-004108,LO-PS10-02648,nairobi,Staging Bay A4,2026-07-18 14:48:44,2026-07-18 14:59:31,10.79,LOADING_CAPACITY_PRESSURE,9.8
STG-004109,LO-KOTPS1-02204,mombasa,Staging Bay B4,2026-07-18 10:10:34,2026-07-18 10:57:50,47.27,ARRIVAL_CLUSTERING,40.7
STG-004110,LO-PS25-01640,nakuru,Staging Bay A5,2026-07-18 12:16:07,2026-07-18 12:55:36,39.49,ARRIVAL_CLUSTERING,34.4
STG-004111,LO-KOTPS1-02205,mombasa,Staging Bay B4,2026-07-18 15:11:54,2026-07-18 15:25:13,13.32,LOADING_CAPACITY_PRESSURE,11.7
STG-004112,LO-KOTPS1-02206,mombasa,Staging Bay B3,2026-07-18 14:02:01,2026-07-18 14:30:28,28.45,ARRIVAL_CLUSTERING,31.6
STG-004113,LO-KOTPS1-02207,mombasa,Staging Bay B3,2026-07-18 08:25:35,2026-07-18 08:30:04,4.48,NOMINAL_FLOW,4.2
STG-004114,LO-KOTPS1-02208,mombasa,Staging Bay C4,2026-07-18 17:07:39,2026-07-18 17:40:59,33.34,ARRIVAL_CLUSTERING,35.3
STG-004115,LO-PS28-01357,kisumu,Staging Bay C5,2026-07-18 11:54:19,2026-07-18 12:31:02,36.72,ARRIVAL_CLUSTERING,33.2
STG-004116,LO-PS10-02649,nairobi,Staging Bay C5,2026-07-18 09:46:34,2026-07-18 09:59:26,12.87,NOMINAL_FLOW,11.3
STG-004117,LO-PS10-02650,nairobi,Staging Bay B4,2026-07-18 10:26:21,2026-07-18 10:35:49,9.48,NOMINAL_FLOW,9.4
STG-004118,LO-PS10-02651,nairobi,Staging Bay C1,2026-07-19 13:00:47,2026-07-19 13:40:20,39.55,ARRIVAL_CLUSTERING,45.1
STG-004119,LO-PS10-02652,nairobi,Staging Bay C3,2026-07-19 10:37:59,2026-07-19 11:04:56,26.95,ARRIVAL_CLUSTERING,27.2
STG-004120,LO-KOTPS1-02209,mombasa,Staging Bay B3,2026-07-19 18:57:26,2026-07-19 19:21:36,24.17,ARRIVAL_CLUSTERING,20.6
STG-004121,LO-KOTPS1-02210,mombasa,Staging Bay C1,2026-07-19 14:32:32,2026-07-19 14:37:29,4.95,NOMINAL_FLOW,4.8
STG-004122,LO-PS10-02653,nairobi,Staging Bay A1,2026-07-19 11:22:32,2026-07-19 11:55:33,33.02,ARRIVAL_CLUSTERING,30.5
STG-004123,LO-PS10-02654,nairobi,Staging Bay A5,2026-07-19 10:44:40,2026-07-19 11:17:33,32.88,ARRIVAL_CLUSTERING,30.3
STG-004124,LO-PS28-01358,kisumu,Staging Bay B5,2026-07-19 13:13:08,2026-07-19 13:30:40,17.54,ARRIVAL_CLUSTERING,18.6
STG-004125,LO-KOTPS1-02211,mombasa,Staging Bay B3,2026-07-19 12:25:54,2026-07-19 12:41:35,15.68,ARRIVAL_CLUSTERING,13.8
STG-004126,LO-KOTPS1-02212,mombasa,Staging Bay C4,2026-07-19 10:39:41,2026-07-19 11:08:26,28.75,ARRIVAL_CLUSTERING,25.3
STG-004127,LO-KOTPS1-02213,mombasa,Staging Bay B1,2026-07-19 09:02:13,2026-07-19 09:21:34,19.36,ARRIVAL_CLUSTERING,18.6
STG-004128,LO-PS10-02655,nairobi,Staging Bay C4,2026-07-19 11:01:56,2026-07-19 11:26:45,24.82,ARRIVAL_CLUSTERING,24.7
STG-004129,LO-KOTPS1-02214,mombasa,Staging Bay A2,2026-07-19 11:53:59,2026-07-19 12:38:20,44.34,ARRIVAL_CLUSTERING,40.0
STG-004130,LO-PS25-01641,nakuru,Staging Bay A1,2026-07-19 15:52:19,2026-07-19 16:34:50,42.52,ARRIVAL_CLUSTERING,48.5
STG-004131,LO-KOTPS1-02215,mombasa,Staging Bay A5,2026-07-19 10:17:01,2026-07-19 10:33:10,16.15,ARRIVAL_CLUSTERING,14.8
STG-004132,LO-PS10-02656,nairobi,Staging Bay C4,2026-07-19 16:01:06,2026-07-19 16:45:36,44.5,ARRIVAL_CLUSTERING,41.4
STG-004133,LO-KOTPS1-02216,mombasa,Staging Bay C1,2026-07-19 09:48:05,2026-07-19 10:11:58,23.89,ARRIVAL_CLUSTERING,21.0
STG-004134,LO-PS25-01642,nakuru,Staging Bay B3,2026-07-19 13:18:51,2026-07-19 13:45:45,26.9,ARRIVAL_CLUSTERING,27.6
STG-004135,LO-PS10-02657,nairobi,Staging Bay C5,2026-07-19 18:16:10,2026-07-19 18:46:53,30.72,ARRIVAL_CLUSTERING,32.8
STG-004136,LO-PS10-02658,nairobi,Staging Bay C1,2026-07-19 10:25:12,2026-07-19 10:56:46,31.58,ARRIVAL_CLUSTERING,36.2
STG-004137,LO-PS10-02659,nairobi,Staging Bay A3,2026-07-19 12:44:53,2026-07-19 13:06:50,21.95,ARRIVAL_CLUSTERING,20.0
STG-004138,LO-PS27-01499,eldoret,Staging Bay C4,2026-07-19 10:56:00,2026-07-19 11:28:38,32.62,ARRIVAL_CLUSTERING,29.5
STG-004139,LO-PS28-01359,kisumu,Staging Bay B5,2026-07-19 19:14:20,2026-07-19 19:49:42,35.36,ARRIVAL_CLUSTERING,31.9
STG-004140,LO-PS10-02660,nairobi,Staging Bay C5,2026-07-19 15:13:27,2026-07-19 15:29:21,15.89,LOADING_CAPACITY_PRESSURE,16.4
STG-004141,LO-PS10-02661,nairobi,Staging Bay C4,2026-07-19 13:46:04,2026-07-19 14:22:32,36.47,ARRIVAL_CLUSTERING,39.4
STG-004142,LO-PS10-02662,nairobi,Staging Bay B1,2026-07-19 17:41:45,2026-07-19 18:27:38,45.89,ARRIVAL_CLUSTERING,48.5
STG-004143,LO-KOTPS1-02217,mombasa,Staging Bay C3,2026-07-19 10:01:13,2026-07-19 10:44:37,43.4,ARRIVAL_CLUSTERING,39.7
STG-004144,LO-KOTPS1-02218,mombasa,Staging Bay C5,2026-07-19 16:04:40,2026-07-19 16:17:45,13.09,NOMINAL_FLOW,14.3
STG-004145,LO-KOTPS1-02219,mombasa,Staging Bay B2,2026-07-19 16:57:12,2026-07-19 17:25:01,27.81,ARRIVAL_CLUSTERING,27.8
STG-004146,LO-PS10-02663,nairobi,Staging Bay C2,2026-07-19 11:26:50,2026-07-19 12:07:32,40.69,ARRIVAL_CLUSTERING,39.9
STG-004147,LO-PS27-01500,eldoret,Staging Bay A1,2026-07-19 15:31:55,2026-07-19 15:39:19,7.4,NOMINAL_FLOW,8.0
STG-004148,LO-PS10-02664,nairobi,Staging Bay A1,2026-07-19 11:34:11,2026-07-19 12:18:12,44.02,ARRIVAL_CLUSTERING,50.1
STG-004149,LO-KOTPS1-02220,mombasa,Staging Bay B2,2026-07-19 13:37:45,2026-07-19 14:05:43,27.96,ARRIVAL_CLUSTERING,29.7
STG-004150,LO-KOTPS1-02221,mombasa,Staging Bay A5,2026-07-19 14:01:35,2026-07-19 14:42:20,40.75,ARRIVAL_CLUSTERING,39.4
STG-004151,LO-PS28-01360,kisumu,Staging Bay B2,2026-07-19 08:39:00,2026-07-19 08:50:53,11.88,LOADING_CAPACITY_PRESSURE,11.6
STG-004152,LO-PS10-02665,nairobi,Staging Bay A5,2026-07-19 13:58:31,2026-07-19 14:46:06,47.59,ARRIVAL_CLUSTERING,48.2
STG-004153,LO-PS27-01501,eldoret,Staging Bay C5,2026-07-19 17:19:56,2026-07-19 17:52:25,32.49,ARRIVAL_CLUSTERING,30.6
STG-004154,LO-KOTPS1-02222,mombasa,Staging Bay C2,2026-07-19 15:29:00,2026-07-19 15:34:33,5.56,NOMINAL_FLOW,4.9
STG-004155,LO-PS25-01643,nakuru,Staging Bay B5,2026-07-19 12:40:38,2026-07-19 13:14:07,33.48,ARRIVAL_CLUSTERING,32.7
STG-004156,LO-KOTPS1-02223,mombasa,Staging Bay B3,2026-07-19 10:29:14,2026-07-19 10:45:04,15.84,ARRIVAL_CLUSTERING,14.7
STG-004157,LO-PS10-02666,nairobi,Staging Bay A3,2026-07-19 14:27:15,2026-07-19 14:43:44,16.49,NOMINAL_FLOW,16.4
STG-004158,LO-KOTPS1-02224,mombasa,Staging Bay B3,2026-07-19 18:04:23,2026-07-19 18:37:50,33.44,ARRIVAL_CLUSTERING,28.7
STG-004159,LO-PS27-01502,eldoret,Staging Bay B5,2026-07-19 13:05:06,2026-07-19 13:24:57,19.85,ARRIVAL_CLUSTERING,19.1
STG-004160,LO-PS10-02667,nairobi,Staging Bay B3,2026-07-19 10:31:09,2026-07-19 10:47:21,16.2,ARRIVAL_CLUSTERING,18.1
STG-004161,LO-PS10-02668,nairobi,Staging Bay B1,2026-07-19 16:24:20,2026-07-19 17:00:48,36.46,ARRIVAL_CLUSTERING,34.4
STG-004162,LO-PS25-01644,nakuru,Staging Bay B4,2026-07-19 13:55:44,2026-07-19 14:21:16,25.53,ARRIVAL_CLUSTERING,27.9
STG-004163,LO-KOTPS1-02225,mombasa,Staging Bay B3,2026-07-19 18:30:57,2026-07-19 19:01:22,30.41,ARRIVAL_CLUSTERING,32.6
STG-004164,LO-PS10-02669,nairobi,Staging Bay B2,2026-07-19 15:28:15,2026-07-19 15:42:22,14.12,LOADING_CAPACITY_PRESSURE,12.9
STG-004165,LO-PS28-01361,kisumu,Staging Bay A2,2026-07-19 11:21:47,2026-07-19 12:05:45,43.97,ARRIVAL_CLUSTERING,44.9
STG-004166,LO-PS10-02670,nairobi,Staging Bay C1,2026-07-19 11:44:02,2026-07-19 12:17:36,33.56,ARRIVAL_CLUSTERING,33.1
STG-004167,LO-PS10-02671,nairobi,Staging Bay A1,2026-07-19 09:55:32,2026-07-19 10:32:36,37.07,ARRIVAL_CLUSTERING,34.6
STG-004168,LO-KOTPS1-02226,mombasa,Staging Bay B1,2026-07-19 16:00:41,2026-07-19 16:32:15,31.57,ARRIVAL_CLUSTERING,31.4
STG-004169,LO-PS25-01645,nakuru,Staging Bay C5,2026-07-19 17:11:14,2026-07-19 17:36:40,25.43,ARRIVAL_CLUSTERING,26.7
STG-004170,LO-PS25-01646,nakuru,Staging Bay B1,2026-07-19 17:56:39,2026-07-19 18:28:17,31.63,ARRIVAL_CLUSTERING,34.6
STG-004171,LO-KOTPS1-02227,mombasa,Staging Bay A5,2026-07-19 13:38:46,2026-07-19 14:14:02,35.27,ARRIVAL_CLUSTERING,31.8
STG-004172,LO-PS25-01647,nakuru,Staging Bay B5,2026-07-19 10:33:59,2026-07-19 10:50:52,16.88,ARRIVAL_CLUSTERING,14.9
STG-004173,LO-PS10-02672,nairobi,Staging Bay A4,2026-07-19 14:16:04,2026-07-19 14:21:01,4.95,NOMINAL_FLOW,4.9
STG-004174,LO-PS10-02673,nairobi,Staging Bay C2,2026-07-19 12:14:37,2026-07-19 12:43:51,29.23,ARRIVAL_CLUSTERING,27.7
STG-004175,LO-PS10-02674,nairobi,Staging Bay B2,2026-07-19 17:30:02,2026-07-19 17:45:30,15.46,ARRIVAL_CLUSTERING,13.8
STG-004176,LO-PS10-02675,nairobi,Staging Bay C1,2026-07-20 12:39:01,2026-07-20 13:08:09,29.13,ARRIVAL_CLUSTERING,25.7
STG-004177,LO-PS10-02676,nairobi,Staging Bay B4,2026-07-20 17:05:31,2026-07-20 17:37:16,31.74,ARRIVAL_CLUSTERING,28.6
STG-004178,LO-PS27-01503,eldoret,Staging Bay B3,2026-07-20 15:11:30,2026-07-20 15:50:10,38.67,ARRIVAL_CLUSTERING,42.5
STG-004179,LO-PS10-02677,nairobi,Staging Bay A1,2026-07-20 15:58:19,2026-07-20 16:13:08,14.82,ARRIVAL_CLUSTERING,13.8
STG-004180,LO-PS27-01504,eldoret,Staging Bay A3,2026-07-20 12:19:33,2026-07-20 12:58:25,38.86,ARRIVAL_CLUSTERING,43.4
STG-004181,LO-PS10-02678,nairobi,Staging Bay B5,2026-07-20 11:35:36,2026-07-20 12:18:41,43.09,ARRIVAL_CLUSTERING,42.3
STG-004182,LO-PS10-02679,nairobi,Staging Bay C1,2026-07-20 12:15:22,2026-07-20 12:55:08,39.77,ARRIVAL_CLUSTERING,45.6
STG-004183,LO-PS10-02680,nairobi,Staging Bay C4,2026-07-20 17:18:02,2026-07-20 17:33:42,15.66,ARRIVAL_CLUSTERING,14.9
STG-004184,LO-PS10-02682,nairobi,Staging Bay C4,2026-07-20 11:58:54,2026-07-20 12:14:01,15.11,ARRIVAL_CLUSTERING,13.6
STG-004185,LO-PS25-01648,nakuru,Staging Bay C3,2026-07-20 11:47:10,2026-07-20 12:34:15,47.08,ARRIVAL_CLUSTERING,40.4
STG-004186,LO-PS25-01649,nakuru,Staging Bay B4,2026-07-20 09:51:45,2026-07-20 10:06:13,14.47,NOMINAL_FLOW,13.0
STG-004187,LO-PS27-01505,eldoret,Staging Bay B2,2026-07-20 19:05:38,2026-07-20 19:19:58,14.33,ARRIVAL_CLUSTERING,15.6
STG-004188,LO-PS27-01506,eldoret,Staging Bay A1,2026-07-20 11:46:07,2026-07-20 12:08:29,22.38,ARRIVAL_CLUSTERING,19.6
STG-004189,LO-PS10-02683,nairobi,Staging Bay C1,2026-07-20 15:25:04,2026-07-20 15:37:06,12.03,NOMINAL_FLOW,13.1
STG-004190,LO-KOTPS1-02228,mombasa,Staging Bay C4,2026-07-20 12:35:29,2026-07-20 13:12:08,36.64,ARRIVAL_CLUSTERING,34.0
STG-004191,LO-KOTPS1-02229,mombasa,Staging Bay C5,2026-07-20 12:58:04,2026-07-20 13:42:40,44.59,ARRIVAL_CLUSTERING,42.3
