order_id,omc_id,depot_id,truck_id,product_id,ordered_quantity_litres,order_registered_time,expected_arrival_time,scheduled_window_start,scheduled_window_end,order_status,cancellation_reason
LO-PS27-01776,hass,eldoret,TRK-0639,PMS,38000,2026-08-10 10:09:46,2026-08-10 11:11:46,2026-08-10 10:56:46,2026-08-10 11:56:46,COMPLETED,
LO-KOTPS1-02868,ola,mombasa,TRK-0722,PMS,38000,2026-08-10 14:05:38,2026-08-10 15:48:38,2026-08-10 15:33:38,2026-08-10 16:33:38,COMPLETED,
LO-PS10-03630,lakeoil,nairobi,TRK-0164,PMS,32000,2026-08-10 09:28:13,2026-08-10 10:32:13,2026-08-10 10:17:13,2026-08-10 11:17:13,COMPLETED,
LO-PS25-01999,totalenergies,nakuru,TRK-0267,AGO,34000,2026-08-10 14:03:46,2026-08-10 15:15:46,2026-08-10 15:00:46,2026-08-10 16:00:46,COMPLETED,
LO-KOTPS1-02869,ola,mombasa,TRK-0398,AGO,36000,2026-08-10 15:36:56,2026-08-10 16:23:56,2026-08-10 16:08:56,2026-08-10 17:08:56,COMPLETED,
LO-PS25-02000,rubis,nakuru,TRK-0197,PMS,34000,2026-08-10 13:04:39,2026-08-10 15:24:39,2026-08-10 15:09:39,2026-08-10 16:09:39,COMPLETED,
LO-KOTPS1-02870,rubis,mombasa,TRK-0592,AGO,32000,2026-08-10 12:51:54,2026-08-10 14:06:54,2026-08-10 13:51:54,2026-08-10 14:51:54,CANCELLED,TRANSPORTER_TRUCK_SUBSTITUTION
LO-PS27-01777,petrocity,eldoret,TRK-0206,PMS,32000,2026-08-10 11:24:35,2026-08-10 12:34:35,2026-08-10 12:19:35,2026-08-10 13:19:35,COMPLETED,
LO-KOTPS1-02871,lakeoil,mombasa,TRK-0061,AGO,28000,2026-08-10 15:12:49,2026-08-10 17:13:49,2026-08-10 16:58:49,2026-08-10 17:58:49,COMPLETED,
LO-PS25-02001,totalenergies,nakuru,TRK-0655,PMS,36000,2026-08-10 08:51:32,2026-08-10 09:38:32,2026-08-10 09:23:32,2026-08-10 10:23:32,COMPLETED,
LO-KOTPS1-02872,vivo,mombasa,TRK-0517,DPK,38000,2026-08-10 10:17:40,2026-08-10 11:49:40,2026-08-10 11:34:40,2026-08-10 12:34:40,COMPLETED,
LO-PS27-01778,totalenergies,eldoret,TRK-0031,AGO,36000,2026-08-10 12:40:08,2026-08-10 14:42:08,2026-08-10 14:27:08,2026-08-10 15:27:08,REJECTED,
LO-PS27-01779,rubis,eldoret,TRK-0123,AGO,28000,2026-08-10 10:35:31,2026-08-10 11:29:31,2026-08-10 11:14:31,2026-08-10 12:14:31,COMPLETED,
LO-PS10-03631,vivo,nairobi,TRK-0480,AGO,38000,2026-08-10 11:42:19,2026-08-10 13:52:19,2026-08-10 13:37:19,2026-08-10 14:37:19,COMPLETED,
LO-KOTPS1-02873,lakeoil,mombasa,TRK-0118,AGO,32000,2026-08-10 15:07:29,2026-08-10 17:24:29,2026-08-10 17:09:29,2026-08-10 18:09:29,COMPLETED,
LO-KOTPS1-02874,totalenergies,mombasa,TRK-0615,PMS,40000,2026-08-10 07:45:22,2026-08-10 08:56:22,2026-08-10 08:41:22,2026-08-10 09:41:22,COMPLETED,
LO-PS10-03632,rubis,nairobi,TRK-0575,DPK,40000,2026-08-10 09:13:18,2026-08-10 11:18:18,2026-08-10 11:03:18,2026-08-10 12:03:18,COMPLETED,
LO-PS28-01550,vivo,kisumu,TRK-0490,AGO,36000,2026-08-10 08:15:58,2026-08-10 09:39:58,2026-08-10 09:24:58,2026-08-10 10:24:58,COMPLETED,
LO-PS10-03633,totalenergies,nairobi,TRK-0558,AGO,32000,2026-08-10 13:55:03,2026-08-10 14:45:03,2026-08-10 14:30:03,2026-08-10 15:30:03,COMPLETED,
LO-KOTPS1-02875,totalenergies,mombasa,TRK-0222,PMS,38000,2026-08-10 13:22:47,2026-08-10 14:42:47,2026-08-10 14:27:47,2026-08-10 15:27:47,COMPLETED,
LO-PS10-03634,vivo,nairobi,TRK-0119,AGO,34000,2026-08-10 09:33:52,2026-08-10 10:46:52,2026-08-10 10:31:52,2026-08-10 11:31:52,COMPLETED,
LO-KOTPS1-02876,totalenergies,mombasa,TRK-0235,PMS,-36000,2026-08-10 14:53:10,2026-08-10 16:17:10,2026-08-10 16:02:10,2026-08-10 17:02:10,COMPLETED,
LO-PS10-03635,petrocity,nairobi,TRK-0689,DPK,34000,2026-08-10 13:15:20,2026-08-10 15:05:20,2026-08-10 14:50:20,2026-08-10 15:50:20,COMPLETED,
LO-PS10-03636,rubis,nairobi,TRK-0088,AGO,32000,2026-08-10 09:20:49,2026-08-10 11:46:49,2026-08-10 11:31:49,2026-08-10 12:31:49,COMPLETED,
LO-PS10-03637,ola,nairobi,TRK-0663,AGO,40000,2026-08-10 16:59:32,2026-08-10 19:23:32,2026-08-10 19:08:32,2026-08-10 20:08:32,COMPLETED,
LO-KOTPS1-02877,totalenergies,mombasa,TRK-0071,PMS,40000,2026-08-10 08:44:23,2026-08-10 10:40:23,2026-08-10 10:25:23,2026-08-10 11:25:23,COMPLETED,
LO-KOTPS1-02878,rubis,mombasa,TRK-0670,PMS,38000,2026-08-10 08:33:07,2026-08-10 09:34:07,2026-08-10 09:19:07,2026-08-10 10:19:07,COMPLETED,
LO-PS28-01551,petrocity,kisumu,TRK-0346,PMS,36000,2026-08-10 08:22:54,2026-08-10 10:32:54,2026-08-10 10:17:54,2026-08-10 11:17:54,COMPLETED,
LO-PS28-01552,vivo,kisumu,TRK-0443,PMS,32000,2026-08-10 11:55:05,2026-08-10 13:22:05,2026-08-10 13:07:05,2026-08-10 14:07:05,COMPLETED,
LO-PS25-02002,lakeoil,nakuru,TRK-0564,PMS,38000,2026-08-10 09:43:14,2026-08-10 11:07:14,2026-08-10 10:52:14,2026-08-10 11:52:14,COMPLETED,
LO-PS10-03638,hass,nairobi,TRK-0003,AGO,36000,2026-08-10 07:56:49,2026-08-10 09:15:49,2026-08-10 09:00:49,2026-08-10 10:00:49,COMPLETED,
LO-PS10-03639,vivo,nairobi,TRK-0637,AGO,34000,2026-08-10 07:18:11,2026-08-10 09:34:11,2026-08-10 09:19:11,2026-08-10 10:19:11,COMPLETED,
LO-PS27-01780,ola,eldoret,TRK-0252,PMS,36000,2026-08-10 08:59:27,2026-08-10 11:19:27,2026-08-10 11:04:27,2026-08-10 12:04:27,COMPLETED,
LO-PS27-01781,rubis,eldoret,TRK-0160,DPK,32000,2026-08-10 09:01:09,2026-08-10 09:58:09,2026-08-10 09:43:09,2026-08-10 10:43:09,COMPLETED,
LO-PS10-03640,vivo,nairobi,TRK-0460,PMS,40000,2026-08-10 07:19:26,2026-08-10 08:25:26,2026-08-10 08:10:26,2026-08-10 09:10:26,COMPLETED,
LO-PS28-01553,totalenergies,kisumu,TRK-0107,PMS,38000,2026-08-10 09:44:07,2026-08-10 11:52:07,2026-08-10 11:37:07,2026-08-10 12:37:07,COMPLETED,
LO-PS25-02003,ola,nakuru,TRK-0375,PMS,32000,2026-08-10 08:02:00,2026-08-10 08:55:00,2026-08-10 08:40:00,2026-08-10 09:40:00,COMPLETED,
LO-PS10-03641,totalenergies,nairobi,TRK-0018,PMS,28000,2026-08-10 07:51:14,2026-08-10 09:32:14,2026-08-10 09:17:14,2026-08-10 10:17:14,COMPLETED,
LO-PS10-03642,totalenergies,nairobi,TRK-0153,AGO,38000,2026-08-10 14:50:57,2026-08-10 16:07:57,2026-08-10 15:52:57,2026-08-10 16:52:57,COMPLETED,
LO-PS10-03643,vivo,nairobi,TRK-0081,PMS,28000,2026-08-10 11:55:55,2026-08-10 13:16:55,2026-08-10 13:01:55,2026-08-10 14:01:55,COMPLETED,
LO-PS28-01554,ola,kisumu,TRK-0085,PMS,36000,2026-08-10 06:08:07,2026-08-10 07:21:07,2026-08-10 07:06:07,2026-08-10 08:06:07,COMPLETED,
LO-PS28-01555,totalenergies,kisumu,TRK-0148,DPK,38000,2026-08-10 17:09:08,2026-08-10 18:16:08,2026-08-10 18:01:08,2026-08-10 19:01:08,COMPLETED,
LO-PS25-02004,vivo,nakuru,TRK-0225,PMS,34000,2026-08-10 07:21:08,2026-08-10 09:09:08,2026-08-10 08:54:08,2026-08-10 09:54:08,COMPLETED,
LO-KOTPS1-02879,vivo,mombasa,TRK-0632,PMS,38000,2026-08-10 12:55:05,2026-08-10 14:37:05,2026-08-10 14:22:05,2026-08-10 15:22:05,COMPLETED,
LO-KOTPS1-02880,rubis,mombasa,TRK-0258,PMS,32000,2026-08-10 13:34:35,2026-08-10 15:57:35,2026-08-10 15:42:35,2026-08-10 16:42:35,COMPLETED,
LO-PS10-03644,vivo,nairobi,TRK-0123,AGO,28000,2026-08-10 08:38:41,2026-08-10 10:22:41,2026-08-10 10:07:41,2026-08-10 11:07:41,COMPLETED,
LO-PS10-03645,lakeoil,nairobi,TRK-0508,PMS,40000,2026-08-10 16:07:15,2026-08-10 18:14:15,2026-08-10 17:59:15,2026-08-10 18:59:15,COMPLETED,
LO-PS10-03646,ola,nairobi,TRK-0669,AGO,32000,2026-08-10 13:14:32,2026-08-10 14:51:32,2026-08-10 14:36:32,2026-08-10 15:36:32,COMPLETED,
LO-PS10-03647,vivo,nairobi,TRK-0586,AGO,38000,2026-08-10 13:46:31,2026-08-10 16:16:31,2026-08-10 16:01:31,2026-08-10 17:01:31,COMPLETED,
LO-PS10-03648,rubis,nairobi,TRK-0510,PMS,40000,2026-08-10 11:09:09,2026-08-10 13:24:09,2026-08-10 13:09:09,2026-08-10 14:09:09,COMPLETED,
LO-PS27-01782,rubis,eldoret,TRK-0464,AGO,34000,2026-08-10 14:25:32,2026-08-10 15:53:32,2026-08-10 15:38:32,2026-08-10 16:38:32,COMPLETED,
LO-KOTPS1-02881,hass,mombasa,TRK-0633,PMS,38000,2026-08-10 10:21:55,2026-08-10 11:29:55,2026-08-10 11:14:55,2026-08-10 12:14:55,COMPLETED,
LO-PS25-02005,ola,nakuru,TRK-0231,PMS,34000,2026-08-10 14:08:40,2026-08-10 15:53:40,2026-08-10 15:38:40,2026-08-10 16:38:40,COMPLETED,
LO-PS28-01556,totalenergies,kisumu,TRK-0572,PMS,28000,2026-08-10 16:25:58,2026-08-10 17:42:58,2026-08-10 17:27:58,2026-08-10 18:27:58,COMPLETED,
LO-PS10-03649,ola,nairobi,TRK-0423,PMS,34000,2026-08-10 10:26:09,2026-08-10 11:29:09,2026-08-10 11:14:09,2026-08-10 12:14:09,COMPLETED,
LO-PS10-03650,rubis,nairobi,TRK-0726,AGO,38000,2026-08-10 11:38:58,2026-08-10 13:44:58,2026-08-10 13:29:58,2026-08-10 14:29:58,COMPLETED,
LO-PS10-03651,hass,nairobi,TRK-0344,AGO,32000,2026-08-10 09:55:44,2026-08-10 11:41:44,2026-08-10 11:26:44,2026-08-10 12:26:44,COMPLETED,
LO-PS10-03652,totalenergies,nairobi,TRK-0049,PMS,36000,2026-08-10 12:43:00,2026-08-10 14:48:00,2026-08-10 14:33:00,2026-08-10 15:33:00,COMPLETED,
LO-PS10-03653,vivo,nairobi,TRK-0164,PMS,32000,2026-08-10 09:29:33,2026-08-10 11:08:33,2026-08-10 10:53:33,2026-08-10 11:53:33,COMPLETED,
LO-PS25-02006,totalenergies,nakuru,TRK-0092,PMS,34000,2026-08-10 11:59:43,2026-08-10 14:12:43,2026-08-10 13:57:43,2026-08-10 14:57:43,COMPLETED,
LO-KOTPS1-02882,hass,mombasa,TRK-0480,AGO,38000,2026-08-10 16:07:36,2026-08-10 17:54:36,2026-08-10 17:39:36,2026-08-10 18:39:36,COMPLETED,
LO-PS10-03654,ola,nairobi,TRK-0601,AGO,32000,2026-08-10 10:32:04,2026-08-10 11:35:04,2026-08-10 11:20:04,2026-08-10 12:20:04,COMPLETED,
LO-PS25-02007,vivo,nakuru,TRK-0694,PMS,40000,2026-08-10 07:58:50,2026-08-10 10:03:50,2026-08-10 09:48:50,2026-08-10 10:48:50,COMPLETED,
LO-PS27-01783,totalenergies,eldoret,TRK-0476,AGO,40000,2026-08-10 12:01:41,2026-08-10 12:55:41,2026-08-10 12:40:41,2026-08-10 13:40:41,COMPLETED,
LO-PS10-03655,ola,nairobi,TRK-0425,AGO,32000,2026-08-10 11:02:56,2026-08-10 13:32:56,2026-08-10 13:17:56,2026-08-10 14:17:56,COMPLETED,
LO-PS10-03656,vivo,nairobi,TRK-0299,PMS,38000,2026-08-10 07:31:46,2026-08-10 09:22:46,2026-08-10 09:07:46,2026-08-10 10:07:46,COMPLETED,
LO-KOTPS1-02883,ola,mombasa,TRK-0545,PMS,34000,2026-08-10 07:07:51,2026-08-10 08:10:51,2026-08-10 07:55:51,2026-08-10 08:55:51,COMPLETED,
LO-PS10-03657,vivo,nairobi,TRK-0118,DPK,32000,2026-08-11 12:32:31,2026-08-11 14:38:31,2026-08-11 14:23:31,2026-08-11 15:23:31,COMPLETED,
LO-PS28-01557,ola,kisumu,TRK-0095,AGO,38000,2026-08-11 09:36:32,2026-08-11 11:53:32,2026-08-11 11:38:32,2026-08-11 12:38:32,COMPLETED,
LO-KOTPS1-02884,totalenergies,mombasa,TRK-0401,JET-A1,34000,2026-08-11 11:57:35,2026-08-11 13:56:35,2026-08-11 13:41:35,2026-08-11 14:41:35,CANCELLED,OMC_ALLOCATION_EXCEEDED
LO-PS10-03658,rubis,nairobi,TRK-0468,AGO,32000,2026-08-11 14:21:13,2026-08-11 16:23:13,2026-08-11 16:08:13,2026-08-11 17:08:13,COMPLETED,
LO-PS25-02008,vivo,nakuru,TRK-0309,PMS,34000,2026-08-11 10:30:26,2026-08-11 12:32:26,2026-08-11 12:17:26,2026-08-11 13:17:26,COMPLETED,
LO-PS25-02009,vivo,nakuru,TRK-0693,PMS,28000,2026-08-11 15:02:51,2026-08-11 16:46:51,2026-08-11 16:31:51,2026-08-11 17:31:51,COMPLETED,
LO-KOTPS1-02885,vivo,mombasa,TRK-0168,PMS,28000,2026-08-11 11:52:16,2026-08-11 14:21:16,2026-08-11 14:06:16,2026-08-11 15:06:16,COMPLETED,
LO-PS28-01558,rubis,kisumu,TRK-0612,PMS,38000,2026-08-11 14:08:46,2026-08-11 15:29:46,2026-08-11 15:14:46,2026-08-11 16:14:46,COMPLETED,
LO-PS27-01784,rubis,eldoret,TRK-0694,AGO,40000,2026-08-11 07:30:06,2026-08-11 09:23:06,2026-08-11 09:08:06,2026-08-11 10:08:06,COMPLETED,
LO-KOTPS1-02886,rubis,mombasa,TRK-0183,AGO,36000,2026-08-11 07:45:36,2026-08-11 09:34:36,2026-08-11 09:19:36,2026-08-11 10:19:36,COMPLETED,
LO-PS27-01785,rubis,eldoret,TRK-0255,PMS,28000,2026-08-11 13:18:35,2026-08-11 15:20:35,2026-08-11 15:05:35,2026-08-11 16:05:35,COMPLETED,
LO-PS28-01559,totalenergies,kisumu,TRK-0247,PMS,38000,2026-08-11 10:12:43,2026-08-11 11:45:43,2026-08-11 11:30:43,2026-08-11 12:30:43,COMPLETED,
LO-PS10-03659,lakeoil,nairobi,TRK-0555,DPK,40000,2026-08-11 15:27:09,2026-08-11 16:44:09,2026-08-11 16:29:09,2026-08-11 17:29:09,COMPLETED,
LO-PS10-03660,vivo,nairobi,TRK-0147,DPK,36000,2026-08-11 15:42:27,2026-08-11 16:57:27,2026-08-11 16:42:27,2026-08-11 17:42:27,COMPLETED,
LO-PS10-03661,totalenergies,nairobi,TRK-0572,PMS,28000,2026-08-11 15:32:29,2026-08-11 16:34:29,2026-08-11 16:19:29,2026-08-11 17:19:29,COMPLETED,
LO-PS25-02010,hass,nakuru,TRK-0344,AGO,32000,2026-08-11 13:41:07,2026-08-11 15:19:07,2026-08-11 15:04:07,2026-08-11 16:04:07,COMPLETED,
LO-PS25-02011,lakeoil,nakuru,TRK-0441,PMS,40000,2026-08-11 11:50:59,2026-08-11 13:33:59,2026-08-11 13:18:59,2026-08-11 14:18:59,COMPLETED,
LO-PS25-02012,ola,nakuru,TRK-0714,AGO,38000,2026-08-11 08:07:21,2026-08-11 09:34:21,2026-08-11 09:19:21,2026-08-11 10:19:21,COMPLETED,
LO-PS27-01786,ola,eldoret,TRK-0243,JET-A1,32000,2026-08-11 07:17:39,2026-08-11 08:49:39,2026-08-11 08:34:39,2026-08-11 09:34:39,COMPLETED,
LO-PS28-01560,ola,kisumu,TRK-0294,AGO,34000,2026-08-11 11:46:04,2026-08-11 12:34:04,2026-08-11 12:19:04,2026-08-11 13:19:04,COMPLETED,
LO-PS10-03662,rubis,nairobi,TRK-0631,PMS,36000,2026-08-11 08:41:38,2026-08-11 10:04:38,2026-08-11 09:49:38,2026-08-11 10:49:38,CANCELLED,WEATHER_ROUTE_CLOSURE
LO-PS25-02013,rubis,nakuru,TRK-0048,PMS,38000,2026-08-11 06:47:02,2026-08-11 09:00:02,2026-08-11 08:45:02,2026-08-11 09:45:02,COMPLETED,
LO-PS10-03663,hass,nairobi,TRK-0487,PMS,38000,2026-08-11 06:26:46,2026-08-11 07:48:46,2026-08-11 07:33:46,2026-08-11 08:33:46,COMPLETED,
LO-PS25-02014,totalenergies,nakuru,TRK-0448,AGO,32000,2026-08-11 15:10:27,2026-08-11 17:19:27,2026-08-11 17:04:27,2026-08-11 18:04:27,COMPLETED,
LO-KOTPS1-02887,ola,mombasa,TRK-0575,AGO,40000,2026-08-11 09:31:29,2026-08-11 11:03:29,2026-08-11 10:48:29,2026-08-11 11:48:29,COMPLETED,
LO-KOTPS1-02888,totalenergies,mombasa,TRK-0721,AGO,28000,2026-08-11 12:06:22,2026-08-11 12:58:22,2026-08-11 12:43:22,2026-08-11 13:43:22,COMPLETED,
LO-PS10-03664,hass,nairobi,TRK-0334,PMS,32000,2026-08-11 08:11:24,2026-08-11 09:15:24,2026-08-11 09:00:24,2026-08-11 10:00:24,COMPLETED,
LO-PS10-03665,lakeoil,nairobi,TRK-0135,AGO,36000,2026-08-11 14:12:00,2026-08-11 15:27:00,2026-08-11 15:12:00,2026-08-11 16:12:00,COMPLETED,
LO-KOTPS1-02889,rubis,mombasa,TRK-0536,PMS,34000,2026-08-11 07:28:04,2026-08-11 09:53:04,2026-08-11 09:38:04,2026-08-11 10:38:04,COMPLETED,
LO-PS25-02015,totalenergies,nakuru,TRK-0075,PMS,40000,2026-08-11 09:55:33,2026-08-11 11:17:33,2026-08-11 11:02:33,2026-08-11 12:02:33,COMPLETED,
LO-KOTPS1-02890,hass,mombasa,TRK-0512,PMS,40000,2026-08-11 13:44:08,2026-08-11 14:59:08,2026-08-11 14:44:08,2026-08-11 15:44:08,COMPLETED,
LO-PS27-01787,vivo,eldoret,TRK-0743,PMS,38000,2026-08-11 15:33:50,2026-08-11 17:11:50,2026-08-11 16:56:50,2026-08-11 17:56:50,COMPLETED,
LO-KOTPS1-02891,hass,mombasa,TRK-0576,AGO,28000,2026-08-11 14:18:00,2026-08-11 15:42:00,2026-08-11 15:27:00,2026-08-11 16:27:00,COMPLETED,
LO-KOTPS1-02892,rubis,mombasa,TRK-0281,PMS,40000,2026-08-11 13:52:59,2026-08-11 14:52:59,2026-08-11 14:37:59,2026-08-11 15:37:59,COMPLETED,
LO-PS10-03666,totalenergies,nairobi,TRK-0118,AGO,32000,2026-08-11 10:34:55,2026-08-11 12:47:55,2026-08-11 12:32:55,2026-08-11 13:32:55,COMPLETED,
LO-PS25-02016,rubis,nakuru,TRK-0077,PMS,40000,2026-08-11 14:02:14,2026-08-11 16:03:14,2026-08-11 15:48:14,2026-08-11 16:48:14,COMPLETED,
LO-PS27-01788,vivo,eldoret,TRK-0391,DPK,36000,2026-08-11 12:34:09,2026-08-11 13:38:09,2026-08-11 13:23:09,2026-08-11 14:23:09,COMPLETED,
LO-PS10-03667,vivo,nairobi,TRK-0505,PMS,34000,2026-08-11 06:07:38,2026-08-11 07:29:38,2026-08-11 07:14:38,2026-08-11 08:14:38,COMPLETED,
LO-PS27-01789,lakeoil,eldoret,TRK-0613,JET-A1,40000,2026-08-11 08:10:32,2026-08-11 09:18:32,2026-08-11 09:03:32,2026-08-11 10:03:32,COMPLETED,
LO-PS10-03668,totalenergies,nairobi,TRK-0279,PMS,40000,2026-08-11 08:26:40,2026-08-11 10:10:40,2026-08-11 09:55:40,2026-08-11 10:55:40,COMPLETED,
LO-KOTPS1-02893,vivo,mombasa,TRK-0077,AGO,40000,2026-08-11 14:40:07,2026-08-11 15:42:07,2026-08-11 15:27:07,2026-08-11 16:27:07,COMPLETED,
LO-KOTPS1-02894,ola,mombasa,TRK-0099,PMS,28000,2026-08-11 10:46:07,2026-08-11 11:31:07,2026-08-11 11:16:07,2026-08-11 12:16:07,COMPLETED,
LO-KOTPS1-02895,ola,mombasa,TRK-0368,AGO,38000,2026-08-11 12:49:16,2026-08-11 14:07:16,2026-08-11 13:52:16,2026-08-11 14:52:16,COMPLETED,
LO-PS10-03669,vivo,nairobi,TRK-0696,PMS,38000,2026-08-11 16:23:04,2026-08-11 17:53:04,2026-08-11 17:38:04,2026-08-11 18:38:04,COMPLETED,
LO-KOTPS1-02896,lakeoil,mombasa,TRK-0026,PMS,28000,2026-08-11 15:39:03,2026-08-11 17:16:03,2026-08-11 17:01:03,2026-08-11 18:01:03,COMPLETED,
LO-KOTPS1-02897,vivo,mombasa,TRK-0561,AGO,38000,2026-08-11 17:30:16,2026-08-11 19:59:16,2026-08-11 19:44:16,2026-08-11 20:44:16,CANCELLED,OMC_ALLOCATION_EXCEEDED
LO-PS27-01790,lakeoil,eldoret,TRK-0419,PMS,28000,2026-08-11 14:38:34,2026-08-11 16:40:34,2026-08-11 16:25:34,2026-08-11 17:25:34,COMPLETED,
LO-PS28-01561,rubis,kisumu,TRK-0737,AGO,32000,2026-08-11 14:13:58,2026-08-11 16:16:58,2026-08-11 16:01:58,2026-08-11 17:01:58,COMPLETED,
LO-KOTPS1-02898,petrocity,mombasa,TRK-0257,AGO,34000,2026-08-11 14:24:48,2026-08-11 16:33:48,2026-08-11 16:18:48,2026-08-11 17:18:48,COMPLETED,
LO-KOTPS1-02899,hass,mombasa,TRK-0371,AGO,34000,2026-08-11 14:11:31,2026-08-11 15:17:31,2026-08-11 15:02:31,2026-08-11 16:02:31,COMPLETED,
LO-PS10-03670,ola,nairobi,TRK-0218,PMS,28000,2026-08-11 09:02:45,2026-08-11 11:29:45,2026-08-11 11:14:45,2026-08-11 12:14:45,COMPLETED,
LO-PS28-01562,hass,kisumu,TRK-0047,PMS,36000,2026-08-11 10:12:54,2026-08-11 11:43:54,2026-08-11 11:28:54,2026-08-11 12:28:54,COMPLETED,
LO-PS28-01563,lakeoil,kisumu,TRK-0323,PMS,32000,2026-08-11 16:59:02,2026-08-11 18:52:02,2026-08-11 18:37:02,2026-08-11 19:37:02,COMPLETED,
LO-PS10-03671,vivo,nairobi,TRK-0418,PMS,32000,2026-08-11 07:06:12,2026-08-11 09:02:12,2026-08-11 08:47:12,2026-08-11 09:47:12,COMPLETED,
LO-KOTPS1-02900,vivo,mombasa,TRK-0665,AGO,38000,2026-08-11 11:29:24,2026-08-11 12:34:24,2026-08-11 12:19:24,2026-08-11 13:19:24,COMPLETED,
LO-PS25-02017,lakeoil,nakuru,TRK-0677,PMS,40000,2026-08-11 16:54:14,2026-08-11 18:30:14,2026-08-11 18:15:14,2026-08-11 19:15:14,COMPLETED,
LO-PS10-03672,totalenergies,nairobi,TRK-0418,JET-A1,32000,2026-08-11 13:08:35,2026-08-11 14:46:35,2026-08-11 14:31:35,2026-08-11 15:31:35,REJECTED,
LO-PS25-02018,hass,nakuru,TRK-0605,PMS,28000,2026-08-11 14:42:11,2026-08-11 15:51:11,2026-08-11 15:36:11,2026-08-11 16:36:11,COMPLETED,
LO-PS28-01564,lakeoil,kisumu,TRK-0516,AGO,38000,2026-08-11 07:35:11,2026-08-11 09:42:11,2026-08-11 09:27:11,2026-08-11 10:27:11,COMPLETED,
LO-KOTPS1-02901,vivo,mombasa,TRK-0023,AGO,32000,2026-08-11 07:27:33,2026-08-11 09:52:33,2026-08-11 09:37:33,2026-08-11 10:37:33,COMPLETED,
LO-PS27-01791,rubis,eldoret,TRK-0619,AGO,36000,2026-08-11 07:16:22,2026-08-11 09:21:22,2026-08-11 09:06:22,2026-08-11 10:06:22,COMPLETED,
LO-KOTPS1-02902,vivo,mombasa,TRK-0630,PMS,32000,2026-08-11 14:16:58,2026-08-11 16:01:58,2026-08-11 15:46:58,2026-08-11 16:46:58,COMPLETED,
LO-PS10-03673,rubis,nairobi,TRK-0718,AGO,28000,2026-08-11 09:41:09,2026-08-11 11:48:09,2026-08-11 11:33:09,2026-08-11 12:33:09,COMPLETED,
LO-PS25-02019,totalenergies,nakuru,TRK-0120,PMS,28000,2026-08-11 10:00:58,2026-08-11 11:06:58,2026-08-11 10:51:58,2026-08-11 11:51:58,COMPLETED,
LO-PS10-03674,totalenergies,nairobi,TRK-0324,AGO,34000,2026-08-11 08:34:57,2026-08-11 10:09:57,2026-08-11 09:54:57,2026-08-11 10:54:57,COMPLETED,
LO-KOTPS1-02903,totalenergies,mombasa,TRK-0749,PMS,32000,2026-08-11 13:54:19,2026-08-11 15:51:19,2026-08-11 15:36:19,2026-08-11 16:36:19,COMPLETED,
LO-PS10-03675,vivo,nairobi,TRK-0742,AGO,28000,2026-08-11 07:26:15,2026-08-11 09:27:15,2026-08-11 09:12:15,2026-08-11 10:12:15,COMPLETED,
LO-PS10-03676,totalenergies,nairobi,TRK-0234,AGO,28000,2026-08-11 15:42:23,2026-08-11 17:28:23,2026-08-11 17:13:23,2026-08-11 18:13:23,COMPLETED,
LO-PS28-01565,vivo,kisumu,TRK-0620,AGO,32000,2026-08-11 07:34:42,2026-08-11 08:52:42,2026-08-11 08:37:42,2026-08-11 09:37:42,COMPLETED,
LO-PS10-03677,rubis,nairobi,TRK-0019,JET-A1,40000,2026-08-11 15:48:19,2026-08-11 17:27:19,2026-08-11 17:12:19,2026-08-11 18:12:19,COMPLETED,
LO-PS27-01792,vivo,eldoret,TRK-0328,PMS,28000,2026-08-11 13:35:17,2026-08-11 14:59:17,2026-08-11 14:44:17,2026-08-11 15:44:17,COMPLETED,
LO-KOTPS1-02904,vivo,mombasa,TRK-0100,PMS,34000,2026-08-11 09:17:10,2026-08-11 11:03:10,2026-08-11 10:48:10,2026-08-11 11:48:10,COMPLETED,
LO-KOTPS1-02905,totalenergies,mombasa,TRK-0201,AGO,34000,2026-08-11 13:31:19,2026-08-11 15:33:19,2026-08-11 15:18:19,2026-08-11 16:18:19,COMPLETED,
LO-KOTPS1-02906,vivo,mombasa,TRK-0011,AGO,40000,2026-08-11 17:30:57,2026-08-11 19:48:57,2026-08-11 19:33:57,2026-08-11 20:33:57,COMPLETED,
LO-PS27-01793,totalenergies,eldoret,TRK-0413,DPK,36000,2026-08-11 10:46:22,2026-08-11 12:52:22,2026-08-11 12:37:22,2026-08-11 13:37:22,COMPLETED,
LO-PS25-02020,ola,nakuru,TRK-0175,DPK,40000,2026-08-11 12:02:55,2026-08-11 14:09:55,2026-08-11 13:54:55,2026-08-11 14:54:55,COMPLETED,
LO-PS10-03678,totalenergies,nairobi,TRK-0064,PMS,32000,2026-08-11 15:38:33,2026-08-11 16:53:33,2026-08-11 16:38:33,2026-08-11 17:38:33,COMPLETED,
LO-PS25-02021,totalenergies,nakuru,TRK-0583,PMS,34000,2026-08-11 11:37:08,2026-08-11 13:07:08,2026-08-11 12:52:08,2026-08-11 13:52:08,COMPLETED,
LO-PS10-03679,rubis,nairobi,TRK-0451,PMS,40000,2026-08-11 07:41:57,2026-08-11 09:03:57,2026-08-11 08:48:57,2026-08-11 09:48:57,COMPLETED,
